rep,k,silhouette_null,cohort,stat
329,32,0.13488651629094742,soph_Guard,AST
329,50,0.10438182661030491,soph_Guard,AST
330,2,0.3324097402383851,soph_Guard,AST
330,4,0.19026929444808918,soph_Guard,AST
330,6,0.14592906635279163,soph_Guard,AST
330,8,0.10754311766187245,soph_Guard,AST
330,10,0.07764057150085076,soph_Guard,AST
330,16,0.07523128800482332,soph_Guard,AST
330,32,0.10035928348764793,soph_Guard,AST
330,50,0.06705333559208797,soph_Guard,AST
331,2,0.370558376707873,soph_Guard,AST
331,4,0.24428227537800717,soph_Guard,AST
331,6,0.17300282279667623,soph_Guard,AST
331,8,0.13892638678248634,soph_Guard,AST
331,10,0.1507539296743854,soph_Guard,AST
331,16,0.12616683606095716,soph_Guard,AST
331,32,0.14276707477565878,soph_Guard,AST
331,50,0.06272380333087828,soph_Guard,AST
332,2,0.2695834018914628,soph_Guard,AST
332,4,0.09369313493283854,soph_Guard,AST
332,6,0.09810622169583004,soph_Guard,AST
332,8,0.09482981890141733,soph_Guard,AST
332,10,0.07979202287264929,soph_Guard,AST
332,16,0.11549665491088641,soph_Guard,AST
332,32,0.12372739906022406,soph_Guard,AST
332,50,0.06613672146481744,soph_Guard,AST
333,2,0.32217578193854046,soph_Guard,AST
333,4,0.14360762489898662,soph_Guard,AST
333,6,0.14808109701753133,soph_Guard,AST
333,8,0.12808564024265132,soph_Guard,AST
333,10,0.10955920820044916,soph_Guard,AST
333,16,0.08747742367756328,soph_Guard,AST
333,32,0.08272347124242735,soph_Guard,AST
333,50,0.07869458099904683,soph_Guard,AST
334,2,0.3416259620354631,soph_Guard,AST
334,4,0.1608293016332231,soph_Guard,AST
334,6,0.09317072946660383,soph_Guard,AST
334,8,0.09925337439529638,soph_Guard,AST
334,10,0.12115490477039265,soph_Guard,AST
334,16,0.12273236499957119,soph_Guard,AST
334,32,0.1221620272612674,soph_Guard,AST
334,50,0.06379006892905835,soph_Guard,AST
335,2,0.42029280678716363,soph_Guard,AST
335,4,0.186560673206541,soph_Guard,AST
335,6,0.10692881461961624,soph_Guard,AST
335,8,0.10574377101704614,soph_Guard,AST
335,10,0.07523708482154813,soph_Guard,AST
335,16,0.10260620152108708,soph_Guard,AST
335,32,0.11412110894870041,soph_Guard,AST
335,50,0.09220148544561134,soph_Guard,AST
336,2,0.370306076120122,soph_Guard,AST
336,4,0.17505693708035536,soph_Guard,AST
336,6,0.17636971881992738,soph_Guard,AST
336,8,0.12205407181719072,soph_Guard,AST
336,10,0.11392055111226032,soph_Guard,AST
336,16,0.07788983282399939,soph_Guard,AST
336,32,0.11916163236411478,soph_Guard,AST
336,50,0.07134870349303045,soph_Guard,AST
337,2,0.2641239009953522,soph_Guard,AST
337,4,0.14305698747466783,soph_Guard,AST
337,6,0.07086360718041479,soph_Guard,AST
337,8,0.07210799162045797,soph_Guard,AST
337,10,0.08173492393901931,soph_Guard,AST
337,16,0.09150350266713196,soph_Guard,AST
337,32,0.1071184548898609,soph_Guard,AST
337,50,0.06791521090286418,soph_Guard,AST
338,2,0.410411237779455,soph_Guard,AST
338,4,0.17213705047801842,soph_Guard,AST
338,6,0.12984587374526024,soph_Guard,AST
338,8,0.10316133936351558,soph_Guard,AST
338,10,0.11907493951871878,soph_Guard,AST
338,16,0.12676278772196609,soph_Guard,AST
338,32,0.12038847345993227,soph_Guard,AST
338,50,0.08946318240272084,soph_Guard,AST
339,2,0.38887461100584625,soph_Guard,AST
339,4,0.20434594786967175,soph_Guard,AST
339,6,0.12902920373001828,soph_Guard,AST
339,8,0.10338199267127852,soph_Guard,AST
339,10,0.06689099040042512,soph_Guard,AST
339,16,0.13698427980165684,soph_Guard,AST
339,32,0.12422666496870717,soph_Guard,AST
339,50,0.07708950496190473,soph_Guard,AST
340,2,0.3604610053301659,soph_Guard,AST
340,4,0.13525603398250088,soph_Guard,AST
340,6,0.12548521847155267,soph_Guard,AST
340,8,0.08814053381435713,soph_Guard,AST
340,10,0.09344213067037448,soph_Guard,AST
340,16,0.12743172053207963,soph_Guard,AST
340,32,0.15275203254917571,soph_Guard,AST
340,50,0.09767758412444498,soph_Guard,AST
341,2,0.3466419163483351,soph_Guard,AST
341,4,0.21291019530929844,soph_Guard,AST
341,6,0.14306327059064652,soph_Guard,AST
341,8,0.10017348231843413,soph_Guard,AST
341,10,0.06299612333682877,soph_Guard,AST
341,16,0.07122249978234256,soph_Guard,AST
341,32,0.15274936451300938,soph_Guard,AST
341,50,0.08514428145508678,soph_Guard,AST
342,2,0.38889558793348394,soph_Guard,AST
342,4,0.2602482641552452,soph_Guard,AST
342,6,0.14623373143720161,soph_Guard,AST
342,8,0.10180240045309347,soph_Guard,AST
342,10,0.10060980760615895,soph_Guard,AST
342,16,0.06696850882229098,soph_Guard,AST
342,32,0.12887954484968614,soph_Guard,AST
342,50,0.06935874315992963,soph_Guard,AST
343,2,0.25288276576275953,soph_Guard,AST
343,4,0.18380113710707485,soph_Guard,AST
343,6,0.12471768512029491,soph_Guard,AST
343,8,0.09801503085494757,soph_Guard,AST
343,10,0.13763200530764155,soph_Guard,AST
343,16,0.10044134097714237,soph_Guard,AST
343,32,0.13608730245877712,soph_Guard,AST
343,50,0.08616227474315637,soph_Guard,AST
344,2,0.25288910662182384,soph_Guard,AST
344,4,0.16411162091292628,soph_Guard,AST
344,6,0.08511291484411936,soph_Guard,AST
344,8,0.0492787690970214,soph_Guard,AST
344,10,0.0956937664486978,soph_Guard,AST
344,16,0.12764882672275496,soph_Guard,AST
344,32,0.09340662665533274,soph_Guard,AST
344,50,0.06391941412397682,soph_Guard,AST
345,2,0.28403400850955973,soph_Guard,AST
345,4,0.09186010426537594,soph_Guard,AST
345,6,0.09331494656382751,soph_Guard,AST
345,8,0.089667499119492,soph_Guard,AST
345,10,0.11028424471435241,soph_Guard,AST
345,16,0.10627299524509001,soph_Guard,AST
345,32,0.1427381333548558,soph_Guard,AST
345,50,0.08445250090312428,soph_Guard,AST
346,2,0.2804752657922126,soph_Guard,AST
346,4,0.18848708425595834,soph_Guard,AST
346,6,0.11721158852851767,soph_Guard,AST
346,8,0.07777433396339226,soph_Guard,AST
346,10,0.1037694121715533,soph_Guard,AST
346,16,0.1391069552579768,soph_Guard,AST
346,32,0.13048818322882647,soph_Guard,AST
346,50,0.1372987354691158,soph_Guard,AST
347,2,0.4537832045598585,soph_Guard,AST
347,4,0.11617229109142072,soph_Guard,AST
347,6,0.09166212090957226,soph_Guard,AST
347,8,0.16931328188719125,soph_Guard,AST
347,10,0.14819986624717948,soph_Guard,AST
347,16,0.14336077150447965,soph_Guard,AST
347,32,0.13975492196510683,soph_Guard,AST
347,50,0.10428040709143858,soph_Guard,AST
348,2,0.4180293488688443,soph_Guard,AST
348,4,0.12796716255289575,soph_Guard,AST
348,6,0.10980229790014305,soph_Guard,AST
348,8,0.14280117252224334,soph_Guard,AST
348,10,0.13397862054349477,soph_Guard,AST
348,16,0.14941838261022025,soph_Guard,AST
348,32,0.18041337579558836,soph_Guard,AST
348,50,0.09830782346240621,soph_Guard,AST
349,2,0.27622591032111143,soph_Guard,AST
349,4,0.17524131044978686,soph_Guard,AST
349,6,0.15502915628171934,soph_Guard,AST
349,8,0.1286355794198981,soph_Guard,AST
349,10,0.10418500659613111,soph_Guard,AST
349,16,0.1244916884397538,soph_Guard,AST
349,32,0.1145528043864109,soph_Guard,AST
349,50,0.07664820240089111,soph_Guard,AST
350,2,0.3321444462699244,soph_Guard,AST
350,4,0.18565498499450467,soph_Guard,AST
350,6,0.11218708661129903,soph_Guard,AST
350,8,0.04649700600778715,soph_Guard,AST
350,10,0.07976160911893047,soph_Guard,AST
350,16,0.1377257240388946,soph_Guard,AST
350,32,0.13635659475588124,soph_Guard,AST
350,50,0.09102852560825958,soph_Guard,AST
351,2,0.2188972392493721,soph_Guard,AST
351,4,0.12300926143375504,soph_Guard,AST
351,6,0.0641782880914189,soph_Guard,AST
351,8,0.10015966658542487,soph_Guard,AST
351,10,0.12352594589523852,soph_Guard,AST
351,16,0.10732045480819549,soph_Guard,AST
351,32,0.12017166729472299,soph_Guard,AST
351,50,0.08144981733549254,soph_Guard,AST
352,2,0.42599442049099484,soph_Guard,AST
352,4,0.2050189065664206,soph_Guard,AST
352,6,0.13658262704248722,soph_Guard,AST
352,8,0.13470078359142335,soph_Guard,AST
352,10,0.07560043430196958,soph_Guard,AST
352,16,0.11684259417755252,soph_Guard,AST
352,32,0.11322025502731323,soph_Guard,AST
352,50,0.09080738815344563,soph_Guard,AST
353,2,0.31799296060524257,soph_Guard,AST
353,4,0.15366984357367225,soph_Guard,AST
353,6,0.14055691320542915,soph_Guard,AST
353,8,0.146401118776197,soph_Guard,AST
353,10,0.1355900665369539,soph_Guard,AST
353,16,0.11277318043731059,soph_Guard,AST
353,32,0.11841009951001875,soph_Guard,AST
353,50,0.10971674024277611,soph_Guard,AST
354,2,0.39949632287726144,soph_Guard,AST
354,4,0.1709759361408529,soph_Guard,AST
354,6,0.14423865866255803,soph_Guard,AST
354,8,0.1460028945052417,soph_Guard,AST
354,10,0.11611798729067495,soph_Guard,AST
354,16,0.13836198268129873,soph_Guard,AST
354,32,0.11827763472805562,soph_Guard,AST
354,50,0.07218020268545548,soph_Guard,AST
355,2,0.3471261457951651,soph_Guard,AST
355,4,0.19749440117087452,soph_Guard,AST
355,6,0.15309392167876834,soph_Guard,AST
355,8,0.1320925390185988,soph_Guard,AST
355,10,0.10505232685806774,soph_Guard,AST
355,16,0.12545139941822156,soph_Guard,AST
355,32,0.1055083477113844,soph_Guard,AST
355,50,0.09090517209643116,soph_Guard,AST
356,2,0.24876025153055678,soph_Guard,AST
356,4,0.16240104974707548,soph_Guard,AST
356,6,0.1337296356709908,soph_Guard,AST
356,8,0.11313602331378024,soph_Guard,AST
356,10,0.061711687437844796,soph_Guard,AST
356,16,0.11563536718970967,soph_Guard,AST
356,32,0.15161759979738257,soph_Guard,AST
356,50,0.08988782846839982,soph_Guard,AST
357,2,0.29862809230411536,soph_Guard,AST
357,4,0.18105889321862217,soph_Guard,AST
357,6,0.14791270824013075,soph_Guard,AST
357,8,0.13240513907519344,soph_Guard,AST
357,10,0.11036678723610031,soph_Guard,AST
357,16,0.11334309674200439,soph_Guard,AST
357,32,0.12373374438932352,soph_Guard,AST
357,50,0.10288830719059032,soph_Guard,AST
358,2,0.2058285150023244,soph_Guard,AST
358,4,0.1320430119389171,soph_Guard,AST
358,6,0.1167770478180718,soph_Guard,AST
358,8,0.09378146816011901,soph_Guard,AST
358,10,0.08128839472646229,soph_Guard,AST
358,16,0.11298985075040441,soph_Guard,AST
358,32,0.11092014800611905,soph_Guard,AST
358,50,0.08694262165263533,soph_Guard,AST
359,2,0.31381630706780017,soph_Guard,AST
359,4,0.22498036147409586,soph_Guard,AST
359,6,0.1829122834917272,soph_Guard,AST
359,8,0.11236054282461594,soph_Guard,AST
359,10,0.16299971588233286,soph_Guard,AST
359,16,0.1580029087942159,soph_Guard,AST
359,32,0.10063188283669162,soph_Guard,AST
359,50,0.06127435978121345,soph_Guard,AST
360,2,0.26177713122295676,soph_Guard,AST
360,4,0.19726109591533586,soph_Guard,AST
360,6,0.08095544790793804,soph_Guard,AST
360,8,0.11992997767645704,soph_Guard,AST
360,10,0.09115810144968516,soph_Guard,AST
360,16,0.11955587740666833,soph_Guard,AST
360,32,0.10973025260272073,soph_Guard,AST
360,50,0.08296927173211563,soph_Guard,AST
361,2,0.25090962274219103,soph_Guard,AST
361,4,0.19455373370586107,soph_Guard,AST
361,6,0.15537711643916952,soph_Guard,AST
361,8,0.12519301470111224,soph_Guard,AST
361,10,0.12179076642812922,soph_Guard,AST
361,16,0.15093382566824776,soph_Guard,AST
361,32,0.1434233789577886,soph_Guard,AST
361,50,0.0833276231793464,soph_Guard,AST
362,2,0.28299802096035837,soph_Guard,AST
362,4,0.17680088770773023,soph_Guard,AST
362,6,0.06822848590457864,soph_Guard,AST
362,8,0.002811983819158231,soph_Guard,AST
362,10,0.03210228387955663,soph_Guard,AST
362,16,0.10616606667203039,soph_Guard,AST
362,32,0.12615617804531384,soph_Guard,AST
362,50,0.10313332202812912,soph_Guard,AST
363,2,0.4875695490423104,soph_Guard,AST
363,4,0.23907476029074934,soph_Guard,AST
363,6,0.1536746305076334,soph_Guard,AST
363,8,0.0886661792963456,soph_Guard,AST
363,10,0.09545752877705833,soph_Guard,AST
363,16,0.1059992765445518,soph_Guard,AST
363,32,0.1470123506604048,soph_Guard,AST
363,50,0.0907569215643566,soph_Guard,AST
364,2,0.3309079638312176,soph_Guard,AST
364,4,0.19539823778865498,soph_Guard,AST
364,6,0.06907144536363552,soph_Guard,AST
364,8,0.08819880782473809,soph_Guard,AST
364,10,0.09966796544281699,soph_Guard,AST
364,16,0.09662293907009145,soph_Guard,AST
364,32,0.13469776099381015,soph_Guard,AST
364,50,0.08089936509236367,soph_Guard,AST
365,2,0.36833369050689674,soph_Guard,AST
365,4,0.2384547742228273,soph_Guard,AST
365,6,0.1688361951429281,soph_Guard,AST
365,8,0.11693252246711572,soph_Guard,AST
365,10,0.08053481095664908,soph_Guard,AST
365,16,0.1336618913993702,soph_Guard,AST
365,32,0.12902482026668283,soph_Guard,AST
365,50,0.06822145141917613,soph_Guard,AST
366,2,0.38109574386036776,soph_Guard,AST
366,4,0.29522870895383074,soph_Guard,AST
366,6,0.13302991802189443,soph_Guard,AST
366,8,0.0830385842202826,soph_Guard,AST
366,10,0.09569193728447774,soph_Guard,AST
366,16,0.11887569161955612,soph_Guard,AST
366,32,0.14093320833524786,soph_Guard,AST
366,50,0.05795462193511213,soph_Guard,AST
367,2,0.291497852475651,soph_Guard,AST
367,4,0.15925038969993033,soph_Guard,AST
367,6,0.16547572739919125,soph_Guard,AST
367,8,0.1621301587287829,soph_Guard,AST
367,10,0.1344323190700607,soph_Guard,AST
367,16,0.12448138662183436,soph_Guard,AST
367,32,0.1290746675959046,soph_Guard,AST
367,50,0.08885955313374633,soph_Guard,AST
368,2,0.2166634423513022,soph_Guard,AST
368,4,0.14769793351807717,soph_Guard,AST
368,6,0.11470454987866939,soph_Guard,AST
368,8,0.12478956334135631,soph_Guard,AST
368,10,0.14177689105323918,soph_Guard,AST
368,16,0.1754419935850669,soph_Guard,AST
368,32,0.15494944985930698,soph_Guard,AST
368,50,0.08303990555886677,soph_Guard,AST
369,2,0.41169509069700555,soph_Guard,AST
369,4,0.2604294685278674,soph_Guard,AST
369,6,0.15912145493806112,soph_Guard,AST
369,8,0.11910031044539457,soph_Guard,AST
369,10,0.13239280217065036,soph_Guard,AST
369,16,0.12708779893275512,soph_Guard,AST
369,32,0.14131479839021152,soph_Guard,AST
369,50,0.12857225164334307,soph_Guard,AST
370,2,0.3267703999313578,soph_Guard,AST
370,4,0.1556290268734628,soph_Guard,AST
370,6,0.14916435847884166,soph_Guard,AST
370,8,0.12708305282206805,soph_Guard,AST
370,10,0.09954562971578135,soph_Guard,AST
370,16,0.04237332740536746,soph_Guard,AST
370,32,0.1294431876415196,soph_Guard,AST
370,50,0.08510760406620957,soph_Guard,AST
371,2,0.39698842152055747,soph_Guard,AST
371,4,0.21597055812708843,soph_Guard,AST
371,6,0.12604717963767328,soph_Guard,AST
371,8,0.10358279843443347,soph_Guard,AST
371,10,0.11924462978446497,soph_Guard,AST
371,16,0.08218787468555903,soph_Guard,AST
371,32,0.12888221078938686,soph_Guard,AST
371,50,0.07894114974116768,soph_Guard,AST
372,2,0.2308135158327498,soph_Guard,AST
372,4,0.2076875490977836,soph_Guard,AST
372,6,0.18864902155135937,soph_Guard,AST
372,8,0.15895722173968152,soph_Guard,AST
372,10,0.08810951292697097,soph_Guard,AST
372,16,0.13229933542434463,soph_Guard,AST
372,32,0.1351990525897067,soph_Guard,AST
372,50,0.08087717859366006,soph_Guard,AST
373,2,0.27710912585603625,soph_Guard,AST
373,4,0.23387909399256335,soph_Guard,AST
373,6,0.16488583515164126,soph_Guard,AST
373,8,0.12609066459798357,soph_Guard,AST
373,10,0.1355772141259391,soph_Guard,AST
373,16,0.14581597310895095,soph_Guard,AST
373,32,0.1408392402320041,soph_Guard,AST
373,50,0.06945875725291951,soph_Guard,AST
374,2,0.44445830906602773,soph_Guard,AST
374,4,0.24396998888448787,soph_Guard,AST
374,6,0.18520956793023388,soph_Guard,AST
374,8,0.0997630526511985,soph_Guard,AST
374,10,0.09710997876773225,soph_Guard,AST
374,16,0.1014669469484106,soph_Guard,AST
374,32,0.09321574352636487,soph_Guard,AST
374,50,0.08704435463925206,soph_Guard,AST
375,2,0.4607615091723605,soph_Guard,AST
375,4,0.1921806965742693,soph_Guard,AST
375,6,0.14412103147361913,soph_Guard,AST
375,8,0.0726182505626831,soph_Guard,AST
375,10,0.023346497965900458,soph_Guard,AST
375,16,0.08659895196595192,soph_Guard,AST
375,32,0.11546042868088759,soph_Guard,AST
375,50,0.10382667145637936,soph_Guard,AST
376,2,0.4024795126948526,soph_Guard,AST
376,4,0.2273591723263259,soph_Guard,AST
376,6,0.15953513001288053,soph_Guard,AST
376,8,0.11228585887337068,soph_Guard,AST
376,10,0.09429850892795916,soph_Guard,AST
376,16,0.07409830629199882,soph_Guard,AST
376,32,0.10527419896044722,soph_Guard,AST
376,50,0.07609279025745729,soph_Guard,AST
377,2,0.3688028889475079,soph_Guard,AST
377,4,0.1895662971076178,soph_Guard,AST
377,6,0.19238240544021115,soph_Guard,AST
377,8,0.1394933774666238,soph_Guard,AST
377,10,0.08140901983196466,soph_Guard,AST
377,16,0.10974760968787005,soph_Guard,AST
377,32,0.1139324285058383,soph_Guard,AST
377,50,0.0802715799707135,soph_Guard,AST
378,2,0.28838221411601206,soph_Guard,AST
378,4,0.22371263230747943,soph_Guard,AST
378,6,0.17144742240711575,soph_Guard,AST
378,8,0.16001650480717136,soph_Guard,AST
378,10,0.132493325630831,soph_Guard,AST
378,16,0.11142887977972714,soph_Guard,AST
378,32,0.12448386898576348,soph_Guard,AST
378,50,0.08798826128978642,soph_Guard,AST
379,2,0.4198792446012829,soph_Guard,AST
379,4,0.2862908670115167,soph_Guard,AST
379,6,0.14459510682405113,soph_Guard,AST
379,8,0.09556540022427731,soph_Guard,AST
379,10,0.12123711186271424,soph_Guard,AST
379,16,0.08116951473493511,soph_Guard,AST
379,32,0.10396963262224926,soph_Guard,AST
379,50,0.08111552072437767,soph_Guard,AST
380,2,0.3534745758968554,soph_Guard,AST
380,4,0.13462422988899855,soph_Guard,AST
380,6,0.11586993365011873,soph_Guard,AST
380,8,0.13053529182662346,soph_Guard,AST
380,10,0.09337769747296046,soph_Guard,AST
380,16,0.0679913385030372,soph_Guard,AST
380,32,0.12188552544029146,soph_Guard,AST
380,50,0.09120477441793558,soph_Guard,AST
381,2,0.4222392050577747,soph_Guard,AST
381,4,0.26535390856847957,soph_Guard,AST
381,6,0.2074706476444808,soph_Guard,AST
381,8,0.061736295270654475,soph_Guard,AST
381,10,0.08240858712370405,soph_Guard,AST
381,16,0.09464421001188647,soph_Guard,AST
381,32,0.1323849135913616,soph_Guard,AST
381,50,0.09799363536082123,soph_Guard,AST
382,2,0.23293954759842625,soph_Guard,AST
382,4,0.14517308166139092,soph_Guard,AST
382,6,0.17704383999693094,soph_Guard,AST
382,8,0.16007061023882738,soph_Guard,AST
382,10,0.1435107436584748,soph_Guard,AST
382,16,0.13943135432648174,soph_Guard,AST
382,32,0.12245562066661525,soph_Guard,AST
382,50,0.08447403473091236,soph_Guard,AST
383,2,0.29107672603892687,soph_Guard,AST
383,4,0.24007675841200837,soph_Guard,AST
383,6,0.1864368955181396,soph_Guard,AST
383,8,0.1491026748243547,soph_Guard,AST
383,10,0.16000891526685038,soph_Guard,AST
383,16,0.13531897473822377,soph_Guard,AST
383,32,0.1120533281787578,soph_Guard,AST
383,50,0.0822927748156279,soph_Guard,AST
384,2,0.34650595267194895,soph_Guard,AST
384,4,0.14220162563069205,soph_Guard,AST
384,6,0.12779501250329434,soph_Guard,AST
384,8,0.06392126138104597,soph_Guard,AST
384,10,0.04620474068993322,soph_Guard,AST
384,16,0.10857263547798762,soph_Guard,AST
384,32,0.15207562959706353,soph_Guard,AST
384,50,0.09493523416606509,soph_Guard,AST
385,2,0.4278716232946447,soph_Guard,AST
385,4,0.2519044664063625,soph_Guard,AST
385,6,0.15360689583748274,soph_Guard,AST
385,8,0.0819862333434237,soph_Guard,AST
385,10,0.13127036425453023,soph_Guard,AST
385,16,0.08089196190915465,soph_Guard,AST
385,32,0.12051205252301006,soph_Guard,AST
385,50,0.10139625999002079,soph_Guard,AST
386,2,0.24322197951629515,soph_Guard,AST
386,4,0.17991117244241045,soph_Guard,AST
386,6,0.1384795330861181,soph_Guard,AST
386,8,0.10598256389292253,soph_Guard,AST
386,10,0.06675775405507875,soph_Guard,AST
386,16,0.08229418776998179,soph_Guard,AST
386,32,0.1375299231891209,soph_Guard,AST
386,50,0.07935943868951052,soph_Guard,AST
387,2,0.3983406575858598,soph_Guard,AST
387,4,0.13952777060348204,soph_Guard,AST
387,6,0.075209212468522,soph_Guard,AST
387,8,0.11168491198652984,soph_Guard,AST
387,10,0.11155082801904889,soph_Guard,AST
387,16,0.12816685576865136,soph_Guard,AST
387,32,0.13986813047753446,soph_Guard,AST
387,50,0.11352177014692026,soph_Guard,AST
388,2,0.45917443384367057,soph_Guard,AST
388,4,0.2271702796517483,soph_Guard,AST
388,6,0.10829727675727263,soph_Guard,AST
388,8,0.08127682853866187,soph_Guard,AST
388,10,0.1036052330537436,soph_Guard,AST
388,16,0.10503679565355117,soph_Guard,AST
388,32,0.1385968254651854,soph_Guard,AST
388,50,0.10161749692029245,soph_Guard,AST
389,2,0.4289905093713658,soph_Guard,AST
389,4,0.16164809669597754,soph_Guard,AST
389,6,0.08016665670071722,soph_Guard,AST
389,8,0.07200560816997241,soph_Guard,AST
389,10,0.11229256003505454,soph_Guard,AST
389,16,0.07214272607489595,soph_Guard,AST
389,32,0.11712627516771118,soph_Guard,AST
389,50,0.08650532445664547,soph_Guard,AST
390,2,0.27339739905742094,soph_Guard,AST
390,4,0.15142367216290156,soph_Guard,AST
390,6,0.08123855728920036,soph_Guard,AST
390,8,0.109854491397612,soph_Guard,AST
390,10,0.10219468031283754,soph_Guard,AST
390,16,0.10899686290977079,soph_Guard,AST
390,32,0.11571819618638716,soph_Guard,AST
390,50,0.07885023168577125,soph_Guard,AST
391,2,0.3209039796671735,soph_Guard,AST
391,4,0.10146506610238072,soph_Guard,AST
391,6,0.095004650215953,soph_Guard,AST
391,8,0.11131718082536254,soph_Guard,AST
391,10,0.10987597257770892,soph_Guard,AST
391,16,0.1164359672928256,soph_Guard,AST
391,32,0.1558700350960218,soph_Guard,AST
391,50,0.11554661761534663,soph_Guard,AST
392,2,0.35548034665137956,soph_Guard,AST
392,4,0.23738696834124942,soph_Guard,AST
392,6,0.17870420446288754,soph_Guard,AST
392,8,0.08091038157731872,soph_Guard,AST
392,10,0.08383948992840386,soph_Guard,AST
392,16,0.050716115604485454,soph_Guard,AST
392,32,0.09568204202977784,soph_Guard,AST
392,50,0.07124537245680408,soph_Guard,AST
393,2,0.3064118725541136,soph_Guard,AST
393,4,0.17919882415119456,soph_Guard,AST
393,6,0.14929481750548013,soph_Guard,AST
393,8,0.1552819303772762,soph_Guard,AST
393,10,0.15547766809374208,soph_Guard,AST
393,16,0.1760449317644723,soph_Guard,AST
393,32,0.15422032316116815,soph_Guard,AST
393,50,0.0889259674465926,soph_Guard,AST
394,2,0.49366129942370346,soph_Guard,AST
394,4,0.19024975296158014,soph_Guard,AST
394,6,0.15594959305811712,soph_Guard,AST
394,8,0.1389637144765325,soph_Guard,AST
394,10,0.13641230521588077,soph_Guard,AST
394,16,0.1325113434755799,soph_Guard,AST
394,32,0.09730913809778573,soph_Guard,AST
394,50,0.10144417240913849,soph_Guard,AST
395,2,0.4080420406200071,soph_Guard,AST
395,4,0.17140672471209,soph_Guard,AST
395,6,0.1065567498382024,soph_Guard,AST
395,8,0.10171707863582041,soph_Guard,AST
395,10,0.09382741592250919,soph_Guard,AST
395,16,0.12676432462651138,soph_Guard,AST
395,32,0.1361683459144106,soph_Guard,AST
395,50,0.07866767220834547,soph_Guard,AST
396,2,0.3994505616562869,soph_Guard,AST
396,4,0.1511070738932686,soph_Guard,AST
396,6,0.11049386605574554,soph_Guard,AST
396,8,0.12313458757262577,soph_Guard,AST
396,10,0.12315412912574927,soph_Guard,AST
396,16,0.10677607216366047,soph_Guard,AST
396,32,0.1272245034729955,soph_Guard,AST
396,50,0.0677360921139323,soph_Guard,AST
397,2,0.3562298784708051,soph_Guard,AST
397,4,0.2159391489065617,soph_Guard,AST
397,6,0.15274411918764902,soph_Guard,AST
397,8,0.14069563337439495,soph_Guard,AST
397,10,0.10581761123705492,soph_Guard,AST
397,16,0.05388027253335932,soph_Guard,AST
397,32,0.09288985100021929,soph_Guard,AST
397,50,0.06849475778766287,soph_Guard,AST
398,2,0.2730008428515115,soph_Guard,AST
398,4,0.1681097066016875,soph_Guard,AST
398,6,0.11841756558240736,soph_Guard,AST
398,8,0.09732344107762957,soph_Guard,AST
398,10,0.09444107633946557,soph_Guard,AST
398,16,0.07029843385925436,soph_Guard,AST
398,32,0.10800210248149662,soph_Guard,AST
398,50,0.10031212766343146,soph_Guard,AST
399,2,0.2945108369658955,soph_Guard,AST
399,4,0.1942870791660339,soph_Guard,AST
399,6,0.14403141821989107,soph_Guard,AST
399,8,0.1265963242121833,soph_Guard,AST
399,10,0.08882019067479172,soph_Guard,AST
399,16,0.10887157412524333,soph_Guard,AST
399,32,0.131422880853417,soph_Guard,AST
399,50,0.08011645953308137,soph_Guard,AST
400,2,0.38356662470161484,soph_Guard,AST
400,4,0.1455553597453318,soph_Guard,AST
400,6,0.10367212206121192,soph_Guard,AST
400,8,0.09492423526201776,soph_Guard,AST
400,10,0.07256270140394035,soph_Guard,AST
400,16,0.10355517371897512,soph_Guard,AST
400,32,0.13138583101388124,soph_Guard,AST
400,50,0.09235567929529993,soph_Guard,AST
401,2,0.4151998526474651,soph_Guard,AST
401,4,0.17694980809749225,soph_Guard,AST
401,6,0.15367016391059818,soph_Guard,AST
401,8,0.12577627516746975,soph_Guard,AST
401,10,0.07103645776364856,soph_Guard,AST
401,16,0.09907578166597038,soph_Guard,AST
401,32,0.10337423052300015,soph_Guard,AST
401,50,0.05838858703519263,soph_Guard,AST
402,2,0.32558564363205017,soph_Guard,AST
402,4,0.154211729986049,soph_Guard,AST
402,6,0.18194507525297665,soph_Guard,AST
402,8,0.12474503295296219,soph_Guard,AST
402,10,0.12355600399010054,soph_Guard,AST
402,16,0.10355216527953491,soph_Guard,AST
402,32,0.11876219619516647,soph_Guard,AST
402,50,0.07625058417985986,soph_Guard,AST
403,2,0.14394094122180673,soph_Guard,AST
403,4,0.15017739364688618,soph_Guard,AST
403,6,0.11339469910705792,soph_Guard,AST
403,8,0.09626006947774716,soph_Guard,AST
403,10,0.0855402214308815,soph_Guard,AST
403,16,0.1156757044382509,soph_Guard,AST
403,32,0.15963572877969992,soph_Guard,AST
403,50,0.10502079669119364,soph_Guard,AST
404,2,0.3197756526596445,soph_Guard,AST
404,4,0.24720269505880535,soph_Guard,AST
404,6,0.13486145321951495,soph_Guard,AST
404,8,0.0885240010420727,soph_Guard,AST
404,10,0.07478503758601768,soph_Guard,AST
404,16,0.1132262463487247,soph_Guard,AST
404,32,0.12245615031542935,soph_Guard,AST
404,50,0.07018989538515881,soph_Guard,AST
405,2,0.36603828742056854,soph_Guard,AST
405,4,0.20254952963892764,soph_Guard,AST
405,6,0.1145451925637746,soph_Guard,AST
405,8,0.08264020736311765,soph_Guard,AST
405,10,0.10151227021186959,soph_Guard,AST
405,16,0.09879910046858315,soph_Guard,AST
