coc_number,dem_share_2012,dem_share_2020,d_dem_share,single_person_hh_share_2012,single_person_hh_share_2024,d_single_person,never_married_share_2012,never_married_share_2024,d_never_married,social_capital_index
NY-607,0.562887630494241,0.45350471394273,-0.10938291655151094,0.28499190938511326,0.33113825793726537,0.046146348552152106,0.32319883816379363,0.3606294889976669,0.03743065083387326,-0.4063011491007932
NY-608,0.6315751559596018,0.6066345751360401,-0.024940580823561653,0.2845860488943279,0.3431702522954307,0.058584203401102763,0.3307995954718951,0.3552950892573534,0.024495493785458344,-0.6854123732656859
OH-500,0.5313280051747025,0.57939326468221,0.04806525950750751,0.34037976470160247,0.3563116546295769,0.015931889927974452,0.36870716823288463,0.39756494471233816,0.028857776479453534,0.05133715818088071
OH-501,0.661399329963787,0.58532565145506,-0.07607367850872704,0.3230411779525796,0.35683764181987854,0.033796463867298954,0.35245099283757747,0.38739524084894833,0.03494424801137086,-0.5052266462731603
OH-502,0.7011191707570197,0.6724718238739649,-0.028647346883054814,0.36339944550279585,0.3966307877904828,0.03323134228768693,0.3657113019817869,0.40803286963621993,0.04232156765443301,-0.19785099434473408
OH-503,0.6088897872321719,0.6504539404343745,0.041564153202202636,0.32325608068165973,0.32865898868924925,0.005402908007589524,0.37280228175112606,0.4011985597519291,0.02839627800080302,-0.12970756758308782
OH-504,0.6437677527151211,0.49037807119036275,-0.15338968152475835,0.3257566524476945,0.3544383827053485,0.028681730257654026,0.30401762597597753,0.3435122989217601,0.03949467294578257,0.05864868760933189
OH-505,0.5217681224232075,0.5098612544366484,-0.011906867986559044,0.33478441035985546,0.35987235987755506,0.025087949517699604,0.3166180991098671,0.35402583941047455,0.03740774030060745,-0.34143935226158817
OH-506,0.5796043736294535,0.5485260451137609,-0.031078328515692588,0.3128795820981852,0.32583118214012374,0.012951600041938516,0.3123620959155472,0.3377407506942578,0.025378654778710596,-0.1413221388176672
OH-507,0.4293828851426807,0.34213585452874096,-0.08724703061393974,0.25635665441687583,0.2861448233580813,0.02978816894120545,0.263385390478188,0.2944818402341395,0.031096449755951494,-0.2388727536280789
OH-508,0.5023902748675658,0.40590157271886246,-0.09648870214870336,0.2908934856519338,0.30948029880414224,0.018586813152208448,0.2790647453767325,0.31650114764902393,0.03743640227229145,-0.15404113131125724
OK-500,0.29942469166687313,0.26812448262127153,-0.0313002090456016,0.27966954110279907,0.3136483471799057,0.03397880607710663,0.27843760017439206,0.32943996509400686,0.051002364919614795,-0.08623615221778373
OK-501,0.3577658031935441,0.40587395251531233,0.04810814932176821,0.30065731744670976,0.30727123778085313,0.006613920334143375,0.2831222205654776,0.3201537402169917,0.03703151965151413,-0.3057421394922182
OK-502,0.3937158966149574,0.4628163786895317,0.06910048207457431,0.29779585597964936,0.30790748142322355,0.01011162544357419,0.29947822920508677,0.3379047496757988,0.038426520470712044,-0.6952899861971857
OK-503,0.30903957436268775,0.32773177892715183,0.018692204564464077,0.2770510393364287,0.2846397644851822,0.007588725148753472,0.2652737789094684,0.3061194914186514,0.04084571250918301,-0.49250284752718987
OK-504,0.3703494626519113,0.4276848863558333,0.05733542370392197,0.26125503018108653,0.28253666555364343,0.021281635372556895,0.3147847141499742,0.35435081908334504,0.039566104933370816,-1.122804392906366
OK-505,0.30002673139259484,0.23485180453042603,-0.0651749268621688,0.24395973240252103,0.2689407051158727,0.024980972713351673,0.22251139801694975,0.26042103231089264,0.037909634293942895,-0.7418300184579572
OK-506,0.2923647604327666,0.23533299717902942,-0.05703176325373718,0.26003395622529835,0.2871666744679457,0.027132718242647347,0.24617884468882537,0.28364190819372387,0.0374630635048985,-0.6736133798462468
OK-507,0.3202835267423984,0.22699630646732202,-0.09328722027507638,0.2850157536017811,0.29723059857579265,0.01221484497401154,0.23561952875361003,0.27426981173127746,0.03865028297766743,-0.7489421831035656
OR-500,0.6215268737777078,0.6258255628731917,0.004298689095483921,0.28631920480635714,0.29160771603976443,0.005288511233407289,0.3238579161991668,0.3618124450107703,0.037954528811603494,0.10669821480733874
OR-501,0.7849675460965364,0.8156666163235934,0.03069907022705698,0.33466708819906865,0.3513291767080328,0.016662088508964168,0.38320915899836167,0.4166189939698903,0.03340983497152866,0.4946274858618352
OR-502,0.47565462947116205,0.4822006210122662,0.006545991541104135,0.2809883651193475,0.297495518009453,0.016507152890105514,0.24561151681529195,0.2751647450900031,0.029553228274711157,0.09680566509010202
OR-503,0.4458724463042741,0.5001146495097047,0.05424220320543066,0.24314705748057738,0.24125267944583104,-0.0018943780347463468,0.23092875160043566,0.2679610175150675,0.03703226591463185,0.3781839175094487
OR-505,0.45327933590432473,0.4431419879431874,-0.010137347961137355,0.2677106800060107,0.2763045560208508,0.008593876014840074,0.2660134330148971,0.30369346869092706,0.037680035676029955,0.38093942977969714
OR-506,0.5901075175015812,0.6793888930239181,0.08928137552233695,0.25133892885691445,0.2420371613297877,-0.009301767527126747,0.28662962299097805,0.3202924355022166,0.03366281251123854,-0.35613178982052135
OR-507,0.5187440584512589,0.5571704494454062,0.03842639099414724,0.24515875424126232,0.2374500289908145,-0.007708725250447829,0.2503160059468062,0.278088899480266,0.027772893533459797,-0.012012381799501712
PA-500,0.8592283659213189,0.8197765196258129,-0.03945184629550602,0.3912790327109485,0.38707412705982097,-0.004204905651127522,0.5079854282858893,0.509000720180854,0.0010152918949646317,-0.7793915955794347
PA-501,0.530694767798064,0.5432454553583097,0.012550687560245688,0.3129282566020964,0.3184380098551393,0.005509753253042926,0.33200730313050436,0.3385865811230565,0.006579277992552146,0.6967181443710994
PA-502,0.607801305524598,0.6352356480128017,0.027434342488203756,0.2828595143213556,0.30087210642279644,0.01801259210144085,0.3558809461356868,0.38691993531233726,0.031038989176650433,-0.5674083873529339
PA-503,0.524390045012721,0.42735273580058236,-0.09703730921213866,0.3215496183206107,0.32634852467513237,0.0047989063545216815,0.3197612687626435,0.3549543879421698,0.03519311917952633,-0.7292222362991627
PA-504,0.5723199022899566,0.6327313845745597,0.060411482284603135,0.2712515783084429,0.27690198357699586,0.005650405268552983,0.2888804537749781,0.3169298419275415,0.02804938815256336,-0.06359496246795024
PA-505,0.49893839478870244,0.5865239582294806,0.08758556344077811,0.23399150130853733,0.23104984031175832,-0.0029416609967790053,0.28039381520399737,0.3063692173743081,0.025975402170310746,-0.27487156000036267
PA-506,0.4949586495978249,0.45844416698333423,-0.03651448261449064,0.24662124862804186,0.2744370114435541,0.027815762815512235,0.3048825389927085,0.3393873762376238,0.034504837244915265,-0.4621233939337717
PA-508,0.6380116174695377,0.542234856767986,-0.09577676070155172,0.30425396088445245,0.333389982212252,0.029136021327799577,0.3163489797632043,0.3661020148686088,0.04975303510540452,-0.525718356401722
PA-509,0.4195879196177114,0.38082173728880037,-0.03876618232891105,0.26589439609728927,0.28841063566782393,0.02251623957053467,0.29164251058846685,0.3197657568755372,0.028123246287070358,-0.2832186854044621
PA-510,0.40374629249372573,0.41965036079636014,0.01590406830263441,0.24153414793125924,0.24938894842724726,0.007854800495988024,0.2816610569483132,0.29212539632248186,0.01046433937416863,-0.08267345120833532
PA-511,0.5062157048249764,0.5221192667804192,0.015903561955442846,0.23512066558519223,0.2364970885319058,0.001376422946713557,0.2744672884004242,0.29172793306768224,0.01726064466725802,-0.6804660984070675
PA-512,0.39245556181130864,0.3751974689904491,-0.01725809282085955,0.24380234107346782,0.26104315932658895,0.017240818253121126,0.26280927277488697,0.297082967411482,0.03427369463659502,-0.4769622185096268
PA-600,0.5737304099712718,0.6031369616342114,0.029406551662939595,0.35269798166257305,0.36789165301702814,0.015193671354455096,0.3511648308043625,0.3792880018016574,0.02812317099729489,0.1921981087920274
PA-601,0.38970591201972155,0.32627020219533914,-0.0634357098243824,0.28493740296587333,0.31372217298497024,0.028784770019096906,0.2708054719208641,0.2890884169511992,0.018282945030335063,0.03237705542840751
PA-603,0.4666935351830628,0.41043916409168724,-0.056254371091375543,0.2934879445662165,0.33239686120375883,0.03890891663754231,0.26725887433727746,0.29648890952602064,0.029230035188743175,-0.06359496246795024
PA-605,0.5812012540470353,0.5052421294069772,-0.07595912464005805,0.29870832798194596,0.3305361389675097,0.031827810985563754,0.336072427666458,0.36094187902003816,0.024869451353580152,-0.23600797182550423
RI-500,0.6400242807403335,0.605101897649823,-0.034922383090510434,0.30618136189322204,0.30417226210976134,-0.0020090997834606994,0.35055698709960664,0.3756443155560192,0.02508732845641254,-0.283503339865167
SC-500,0.469462463584839,0.49796725820329674,0.02850479461845773,0.2737470005074567,0.28572176596306054,0.01197476545560383,0.3190516415525504,0.31771338935810467,-0.0013382521944457215,-0.7642794413431871
SC-501,0.3576949919167469,0.35031302618422655,-0.007381965732520368,0.27246337793679093,0.2832159981807291,0.010752620243938193,0.2944031346481964,0.3152643584604861,0.02086122381228972,0.0909180875781049
SC-502,0.4882457800423431,0.4875120318168837,-0.0007337482254594074,0.27838970759564,0.28970923563548734,0.011319528039847315,0.32404295811051487,0.33696418599248595,0.012921227881971087,-0.33059294910526493
SC-503,0.49134396232616534,0.4413064268691144,-0.05003753545705092,0.27443831610078306,0.3159642295308351,0.04152591343005202,0.31687461633222663,0.3265426206972386,0.009668004365011973,-0.5224867204615514
SD-500,0.4030987961103358,0.365652201383185,-0.037446594727150784,0.2932735736856196,0.3168011156985394,0.02352754201291979,0.28780644011417994,0.32102169851379914,0.033215258399619196,0.3424045090002563
TN-500,0.36192845193771034,0.33834185303514375,-0.02358659890256659,0.2806451082684813,0.2847445045602637,0.004099396291782353,0.25930645772916694,0.2859047358000452,0.02659827807087828,-0.6030606832049277
TN-501,0.6314807167773274,0.654673866780166,0.023193150002838614,0.30199328552879384,0.34276522367198636,0.04077193814319252,0.3890861929445901,0.4223662222933637,0.033280029348773554,-0.12648331424181214
TN-502,0.35125306021075536,0.4233244737500116,0.07207141353925622,0.34388250883392224,0.309407097332286,-0.034475411501636244,0.30553949672728914,0.3387914430137174,0.03325194628642825,-0.7709122672503745
TN-503,0.3207274645195318,0.3105268310918461,-0.010200633427685735,0.22599400288515362,0.23783621025673815,0.011842207371584534,0.23141821290811448,0.2679829191233339,0.0365647062152194,-0.9442586125531633
TN-504,0.5944953518704671,0.6658520076953598,0.0713566558248927,0.3539101243908444,0.3702382527923376,0.01632812840149317,0.38965393342680504,0.41615394263592703,0.02650000920912199,-0.14626841367628554
TN-506,0.299268138020801,0.2365884007164878,-0.0626797373043132,0.26033838996810904,0.2676144489130065,0.007276058944897468,0.21928869604331291,0.24851206875278972,0.029223372709476808,-1.1849456990006426
TN-507,0.3583870942878504,0.27732135735464963,-0.0810657369332008,0.2733602229818551,0.29997136942168207,0.026611146439826983,0.25515762175259504,0.29160601364367394,0.0364483918910789,-0.648812687472475
TN-509,0.2692455870941836,0.2333002842223544,-0.035945302871829204,0.27917333798967703,0.31251074795150796,0.03333740996183093,0.22285981789296155,0.27385367485367323,0.05099385696071168,-0.6057463254045616
TN-510,0.3743985194324491,0.4213931160835387,0.04699459665108957,0.2300124807282872,0.23610263383578897,0.006090153107501772,0.31075478925345346,0.3480707171868914,0.037315927933437965,-1.2718992493590047
TN-512,0.263538319707104,0.23061992287223787,-0.03291839683486614,0.2622091692903419,0.27280345852420396,0.010594289233862075,0.2144856703818276,0.24214279151848145,0.02765712113665386,-0.9889697015752368
TX-500,0.5194541358024454,0.5884472286705049,0.06899309286805955,0.2685005163140881,0.28327624385006234,0.014775727535974226,0.3331093251518524,0.37027052748369216,0.03716120233183978,-1.6748086972112814
TX-503,0.6100794194471493,0.71502209873999,0.10494267929284073,0.3004292997239273,0.3269250618659685,0.02649576214204119,0.3851879036182049,0.3926607505637708,0.007472846945565936,-0.6787197976026574
TX-600,0.49616866036275986,0.5858421056976597,0.08967344533489985,0.26671200501468323,0.2773679868622443,0.010655981847561058,0.3278975253056203,0.35938876365227707,0.03149123834665679,-1.117572914649379
TX-601,0.3988620059025121,0.4694871329672879,0.0706251270647758,0.2533150817234191,0.26038416565630107,0.00706908393288197,0.2952956280472302,0.338704695873806,0.04340906782657583,-1.1412920562969564
TX-603,0.6640251143431588,0.678686413393432,0.014661299050273247,0.20554142600207587,0.24035749924074798,0.03481607323867211,0.3181969634429564,0.3581083946093663,0.03991143116640988,-2.3904639781008403
TX-604,0.3174142900083102,0.3259525151129383,0.00853822510462815,0.26650858653503406,0.27844116180151646,0.011932575266482393,0.30189215227822913,0.3332999298868665,0.03140777760863739,-0.6377203119772911
TX-607,0.3427661426850946,0.3548180730245055,0.012051930339410932,0.23090037887670178,0.24409145863095683,0.013191079754255042,0.2796307847350739,0.3134891558983059,0.03385837116323198,-1.2123717362367763
TX-611,0.20546118450162404,0.24402978195200592,0.03856859745038188,0.28965166174327167,0.3104132849520403,0.02076162320876862,0.2946397332177279,0.3176156934111746,0.02297596019344672,-1.0874805627318518
TX-624,0.19778273301084356,0.19069060331408122,-0.007092129696762345,0.26152635057087736,0.27604330778585695,0.014516957214979587,0.2524769062731487,0.2906072012730948,0.03813029499994608,-0.6138398435738345
TX-700,0.46181849371684947,0.5303985633590942,0.06858006964224472,0.24176197605815428,0.25329340520348964,0.011531429145335365,0.3269614425134051,0.3571609335970539,0.030199491083648833,-1.458062548101178
TX-701,0.30271444536121234,0.34551963948333786,0.04280519412212552,0.2677633865302886,0.29421820526431325,0.026454818734024665,0.4193540372900724,0.4190628231919858,-0.000291214098086634,-0.8379711804622769
UT-500,0.3937681129903098,0.5561338064720599,0.16236569348175012,0.23147560012313767,0.25114367363563633,0.019668073512498663,0.30978828153215393,0.34465695293790277,0.03486867140574884,-1.097830613115382
UT-503,0.18518597534235534,0.29108882222424237,0.10590284688188703,0.1877672830946349,0.19185027049488393,0.0040829874002490385,0.2562282200314459,0.29059874944893255,0.03437052941748664,-1.5827947315640623
UT-504,0.1376146712691521,0.31330470107265396,0.17569002980350185,0.12914974208125424,0.13499704651280411,0.005847304431549877,0.3079037145614073,0.3307490467791041,0.0228453322176968,-1.7519790478022512
VA-500,0.525587308102315,0.5873407691341982,0.06175346103188317,0.2774062482181241,0.28921608028408347,0.01180983206595937,0.33336821301256964,0.3481035239074536,0.014735310894883946,-0.020429002367933862
VA-501,0.5833022680716777,0.5885140009731054,0.005211732901427624,0.2605689168759954,0.28764116396637257,0.027072247090377144,0.3416355733771058,0.35480090272075765,0.013165329343651833,-0.4182862447585718
VA-502,0.4462761461672593,0.4334375514233997,-0.012838594743859622,0.3084330208049852,0.33341201992644137,0.02497899912145618,0.2654745706758729,0.3290533422918803,0.06357877161600745,0.2102531151798614
VA-503,0.48710677204401054,0.5276564185544768,0.04054964651046622,0.23883550716695284,0.26482477161650475,0.025989264449551908,0.3017418700453883,0.3175112629192308,0.01576939287384249,-1.1143250645773057
VA-504,0.5542106489960374,0.604980604045442,0.050769955049404514,0.28538319030977205,0.28359374925929065,-0.0017894410504813996,0.3337966790673238,0.32677468812307686,-0.007021990944246936,0.08833623890814267
VA-505,0.5833953082481805,0.6093739802910657,0.025978672042885176,0.27321836881719513,0.31590619820907634,0.042687829391881205,0.3228648368852255,0.35542697793987527,0.032562141054649774,-0.50017648770593
VA-507,0.7165281421548094,0.7081436057021258,-0.008384536452683666,0.30055996520604544,0.33138899920571885,0.030829033999673405,0.363811934806154,0.40340930905181793,0.03959737424566395,-0.3476524614914613
VA-508,0.34941618741753183,0.335947968044963,-0.013468219372568813,0.2797714432083231,0.2916170224547349,0.01184557924641183,0.3096978995987782,0.3268682460766599,0.01717034647788168,0.007992135579786466
VA-513,0.3810215624134226,0.36747239177412977,-0.01354917063929284,0.23623035454616598,0.2707626666397259,0.03453231209355995,0.29732835916835054,0.3289608595630433,0.03163250039469273,-0.11263660950362397
VA-514,0.4674870381308657,0.4955256809418751,0.02803864281100943,0.18507495640053245,0.20799004578900582,0.022915089388473364,0.2894180558669794,0.3103738031166095,0.02095574724963012,-0.7754407477492723
VA-521,0.41869213982058695,0.3670013757076064,-0.05169076411298057,0.27623731412768154,0.30532568115838965,0.029088367030708107,0.2805528131562124,0.30983601956796686,0.02928320641175447,-0.07372114506348669
VA-600,0.7021504540231375,0.8251789882658896,0.12302853424275217,0.40709953544390914,0.41574798932400225,0.00864845388009311,0.4584633633949902,0.4423766424813624,-0.01608672091362784,0.33846652246831294
VA-601,0.604732591734889,0.7149965337017606,0.11026394196687161,0.2324848219684692,0.2432175445086318,0.01073272254016261,0.29510595467287454,0.3208991360769943,0.025793181404119736,-0.33029526936416803
VA-602,0.5227766826603114,0.6276512746076386,0.10487459194732718,0.17553625413887422,0.17084987974718943,-0.004686374391684789,0.24981994958588405,0.2825133519612351,0.032693402375351066,-0.6719867700780074
VA-603,0.7205029814487632,0.8199643493761141,0.09946136792735083,0.4371919850453429,0.4440312237174096,0.006839238672066705,0.39425245909887546,0.41281512605042014,0.018562666951544682,1.7841920025730484
VA-604,0.5812638108946419,0.6373384468192064,0.05607463592456452,0.1803897827706651,0.19974917396341782,0.019359391192752706,0.30211487069382503,0.3331145048467088,0.03099963415288376,-1.063529598565855
VT-500,0.6718326105010611,0.647212105511787,-0.02462050498927415,0.2790140934385255,0.31118329795612465,0.03216920451759914,0.2766787788244834,0.30421440443317327,0.027535625608689884,0.5431412568246815
VT-501,0.7131401518677607,0.7839255390038907,0.07078538713613003,0.2775306342043137,0.3049149126735334,0.027384278469219703,0.379204730274058,0.41652699198894455,0.03732226171488656,0.050169359280271865
WA-500,0.7074792979019058,0.770644035526023,0.06316473762411723,0.3155244966670565,0.3163702975782742,0.0008458009112176645,0.33701217441644454,0.3661825693071273,0.029170394890682738,0.13817629653264407
WA-501,0.5002041085783627,0.5046429904526152,0.004438881874252454,0.26474584779011673,0.26553391098784074,0.0007880631977240093,0.27282264693156355,0.2988294771498645,0.02600683021830097,0.11308141770735984
WA-502,0.47014891074547294,0.4774724714339473,0.00732356068847434,0.2865040528930559,0.2901943725817899,0.003690319688733956,0.2986409635513208,0.3235132585404311,0.02487229498911031,-0.09044616884330701
WA-503,0.5566786205908085,0.557884427908308,0.0012058073174994188,0.26296712034048925,0.24554692169754933,-0.01742019864293992,0.29179760017398265,0.3218904381013172,0.030092837927334526,-0.47130933295692007
WA-504,0.5863055621213441,0.6066982389473385,0.020392676825994438,0.24714574039456924,0.2388682276447447,-0.00827751274982455,0.2831857478596609,0.30248230037140206,0.019296552511741172,-0.4550572869928884
WA-507,0.4402168150975403,0.46065461838820493,0.020437803290664636,0.21921789677646644,0.24069640169653853,0.021478504920072083,0.32041616072414175,0.364130712279806,0.04371455155566423,-0.626763685656354
WA-508,0.5015239573917214,0.5244394003889413,0.022915442997219926,0.24049818754757998,0.25042376207957795,0.009925574531997966,0.26726299635046535,0.30833170731591264,0.041068710965447286,-0.5663503233876253
WI-500,0.47582681880534083,0.4276547140722954,-0.04817210473304545,0.26727561083807067,0.2972072118440405,0.02993160100596981,0.26966974724323234,0.29844666127915054,0.0287769140359182,0.4404801222917039
WI-501,0.6821171942006148,0.7025045003952377,0.020387306194622923,0.3474774236195422,0.3791676329450381,0.03169020932549588,0.4295427557405703,0.46521969409784675,0.03567693835727642,0.20067743712108743
WI-502,0.5178838356699722,0.47935740362009976,-0.03852643204987244,0.2857142857142857,0.306059249309753,0.02034496359546728,0.30217032683781836,0.3332463173596868,0.031075990521868435,0.1533345206171689
WI-503,0.7209215421316918,0.7675413366373144,0.04661979450562259,0.31282596760911335,0.33963876928704045,0.0268128016779271,0.3682687662787165,0.40195173194324885,0.03368296566453233,0.9242467878675434
WV-500,0.38954932107571194,0.2957542091219748,-0.09379511195373713,0.3155547803907334,0.34499815577686566,0.02944337538613223,0.25394036596235103,0.2894704147606598,0.03553004879830879,-0.11082806781532255
WV-501,0.40952359868945365,0.3574211433280887,-0.05210245536136493,0.3161450247864635,0.33383106083110675,0.01768603604464325,0.2794399404129784,0.3152721895690558,0.035832249156077356,-0.9892661455251628
WV-503,0.4012983535104487,0.3716264865804305,-0.029671866930018165,0.30090018472839314,0.32115953508374434,0.020259350355351202,0.24171637279345726,0.28337121568350115,0.0416548428900439,-0.3111843690113961
WV-508,0.345974690360797,0.2818178470150628,-0.06415684334573418,0.29264763837283225,0.30373156394134687,0.011083925568514619,0.2649610517875549,0.28897210737562634,0.024011055588071428,-0.8113719443352913
WY-500,0.2883936598847857,0.27519565624414905,-0.013198003640636669,0.27455150051540644,0.31315522111911004,0.038603720603703595,0.258525066786803,0.2804743187741547,0.021949251987351703,1.810131324606406
