stan_idx,nba_api_id,name,ra_fgp_mean,ra_fgp_sd,paint_fgp_mean,paint_fgp_sd,mid_fgp_mean,mid_fgp_sd,lc3_fgp_mean,lc3_fgp_sd,rc3_fgp_mean,rc3_fgp_sd,ab3_fgp_mean,ab3_fgp_sd
240,1627827,Dorian Finney-Smith,0.6527980762500001,0.02272092667328813,0.37038616437499994,0.03301833561734837,0.38556156,0.02882205805622492,0.38794377687500003,0.016538713182283567,0.37771510375000006,0.010666573216032689,0.3446282625,0.014337672912770529
241,1627832,Fred VanVleet,0.549485821875,0.02252757545384981,0.36518845749999995,0.02316242364813522,0.41746177625,0.02121487720583567,0.403527889375,0.016464145204531183,0.3946014175,0.01150157109330911,0.35314000375000004,0.011462790378109771
242,1627846,Abdel Nader,0.6680908937500001,0.03993607974208548,0.42034633,0.043316616899881505,0.3960670118750001,0.03210102185126642,0.38010008749999996,0.017953544229026026,0.37781611125,0.012015879848043733,0.34740511124999995,0.01902093387074156
243,1627853,Ryan Arcidiacono,0.61256787875,0.04558763434718672,0.40423337375,0.04360591687346238,0.41118508562499995,0.03220888878443796,0.40042459625,0.017845265324259986,0.394989441875,0.011866609734529129,0.355370748125,0.0202025854561906
244,1627854,Bryn Forbes,0.59958303875,0.04058715899921117,0.433173973125,0.033504465797597825,0.42448010687500004,0.025935332294968822,0.4082207425,0.01819034677184423,0.39509905375000004,0.01170929322112829,0.370436825625,0.016120780079534564
245,1627863,Danuel House Jr.,0.649815105,0.03011318727028451,0.3858160125000001,0.036870407544446725,0.39624231187500003,0.029135240890794244,0.37727385687500004,0.018849251020070807,0.3771819275,0.011369149844854001,0.347791648125,0.016715995048809062
246,1627884,Derrick Jones Jr.,0.6668678381250001,0.02277187061490385,0.39035329312499994,0.038824204606449475,0.4010239825,0.03315550831356599,0.383574899375,0.017079530449539578,0.3746566475,0.012635537000984317,0.34172025375000004,0.01822657982951988
247,1627936,Alex Caruso,0.62835431125,0.02758547699989749,0.359445698125,0.033701483418196836,0.39212433812499997,0.029549912582401094,0.39795373375000004,0.017270174900181554,0.39516354187499997,0.01155578924168516,0.3508183087499999,0.0168844176725072
248,1628021,David Nwaba,0.622341810625,0.030704922988012234,0.38885839000000005,0.041025501520613974,0.40997884625,0.03271832019931816,0.39816044250000004,0.018201002077439136,0.39368168125,0.012492506592039423,0.354380714375,0.019474041276826528
249,1628035,Alfonzo McKinnie,0.6657460937499999,0.04061631472878185,0.422287145625,0.04264226852409084,0.39461785750000006,0.03190601663326517,0.37956307187500005,0.018402180546281982,0.37747951937500007,0.012200087884606595,0.34565711812500005,0.018179726787218818
250,1628365,Markelle Fultz,0.6387171349999999,0.022870543425534844,0.461552274375,0.02722468915870011,0.42036528312500004,0.02373364036985193,0.39996067187499995,0.018806931279862195,0.39480555250000005,0.01184052113257663,0.3477780262499999,0.017545599636035837
251,1628366,Lonzo Ball,0.606363359375,0.032629809566812905,0.38736932125,0.03757754938065478,0.38768792812499997,0.02881877603222349,0.40444711937500005,0.017786725988574306,0.395108124375,0.011875532884892192,0.368330640625,0.01605905507934619
252,1628367,Josh Jackson,0.621055349375,0.029985203310900897,0.392952408125,0.03607272019948466,0.40686006875,0.028869516107592166,0.3973441675,0.018368835791380295,0.39320972,0.012543214448421906,0.34392847000000004,0.017531928123080187
253,1628368,De'Aaron Fox,0.696422095625,0.016462126228717566,0.4920466725,0.017621846315447304,0.44319529062499996,0.01824080917078275,0.39447952999999997,0.0174704579416325,0.3921246125,0.012411904673682994,0.34259795249999997,0.01321604268092358
254,1628369,Jayson Tatum,0.684645899375,0.01417806898022434,0.4237591412499999,0.019187750725366392,0.39268144625000007,0.018500209969270914,0.383945909375,0.016782105641945294,0.380237866875,0.01194949850947322,0.35495505875000005,0.011185361615144522
255,1628370,Malik Monk,0.6381057862499999,0.020588669843977562,0.4208660437500001,0.027302121405864892,0.40969330812500004,0.027024175108330023,0.40154357062499996,0.016557759802695596,0.396336588125,0.011655798314561469,0.359984273125,0.013326997091375376
256,1628371,Jonathan Isaac,0.6612610306250001,0.03956208805518153,0.42193245937499996,0.043867185945471815,0.39599379062500006,0.0310707735722099,0.381455693125,0.01868755906262112,0.377483245625,0.012114045546195266,0.345586021875,0.018204516609419942
257,1628372,Dennis Smith Jr.,0.608571749375,0.025959854922077513,0.377080304375,0.02994434334464075,0.373410600625,0.026078048458974545,0.398485878125,0.01768157657607973,0.39372755062500003,0.012405261798373588,0.335181020625,0.01715944354732838
258,1628373,Frank Ntilikina,0.566086460625,0.03805809689792961,0.40961125,0.03748534379647598,0.4303468825,0.029685404600682027,0.39585892875,0.019158183913504784,0.393197973125,0.01131771128993856,0.3509982425,0.016616572595866266
259,1628374,Lauri Markkanen,0.6783326206250001,0.017310473715837462,0.46100849000000005,0.023416173422602594,0.40265025875000005,0.027584597756774493,0.39821269875,0.021187516423220736,0.37826769750000006,0.012106270455521954,0.35540887187500003,0.01343213305856367
260,1628378,Donovan Mitchell,0.647629078125,0.016079018091468503,0.46226306625,0.01817315658930393,0.43601974187500003,0.019357319187687027,0.40010897,0.01732730451279425,0.393942198125,0.01159996052687773,0.37145152499999995,0.011254909973679266
261,1628379,Luke Kennard,0.596372831875,0.033973798443743514,0.445915250625,0.032831862616638306,0.41870012375000004,0.026468584039898806,0.4042060612500001,0.017286582306119635,0.3980863049999999,0.01208138027532347,0.40584993499999994,0.01552978206691179
262,1628380,Zach Collins,0.670625323125,0.024563404549170605,0.47314937999999995,0.02905388306974818,0.394613806875,0.02829213649348221,0.380206769375,0.018611678358289915,0.37704814,0.012032844479554699,0.354110735625,0.017360933296037998
263,1628381,John Collins,0.7304375675,0.017188405159014715,0.44610010875,0.024901120122259025,0.442859243125,0.02482308080190219,0.37569838250000004,0.018077054799833788,0.375646916875,0.011149334983473912,0.348317375625,0.016148808857839356
264,1628382,Justin Jackson,0.65700174125,0.038781448206607734,0.43825766187500004,0.03960453946643991,0.391086069375,0.03216932601502264,0.378137465,0.018363206697429645,0.37699039937499995,0.012526613997849724,0.34448154875,0.018125419214189874
265,1628384,OG Anunoby,0.6588755624999999,0.018691833823653945,0.385033496875,0.026283322550882723,0.396226078125,0.025106270563362683,0.39286591375,0.01834297074934458,0.38122459750000004,0.012137875779527641,0.3458193025,0.014838230381298632
266,1628385,Harry Giles III,0.6857298725000001,0.037783648993115974,0.4094474762499999,0.04328431699072063,0.40368045,0.030821685519066767,0.380291393125,0.0177250109879325,0.377577105,0.012229665993710745,0.34737617625,0.01803050467409845
267,1628386,Jarrett Allen,0.743209256875,0.014291458187397821,0.472871734375,0.023999516663806345,0.40126960187500005,0.028366252730086174,0.316311128125,0.026512919073947875,0.36901286375,0.019873669384267868,0.34481668937500004,0.019097620813216164
268,1628389,Bam Adebayo,0.7042975662500001,0.014480738088038226,0.480831929375,0.016344207599120156,0.390502863125,0.021252778796180753,0.31851545062500003,0.02669997287861567,0.370251099375,0.01999741283805857,0.338683575,0.019613197915896455
269,1628390,Terrance Ferguson,0.6175390725000001,0.04344082691090829,0.40944625,0.04620261380322547,0.412324245,0.033083023322997174,0.39831768999999995,0.01835884083997816,0.395237320625,0.011925218917501038,0.35221836124999994,0.018340000764231132
270,1628392,Isaiah Hartenstein,0.6662982,0.021559433583787632,0.494555176875,0.029891794671750477,0.39787263312500004,0.03124332153576629,0.32022780062499995,0.025640918904085215,0.36959256437500004,0.020516910788806776,0.34241938875,0.019199536648123138
271,1628396,Tony Bradley,0.695947340625,0.02829030900778303,0.47379276562500006,0.03796614098898772,0.407075855,0.03282723880259692,0.3181983725,0.026949952952904088,0.370513411875,0.020236628733369448,0.34620631,0.020210537327719668
272,1628398,Kyle Kuzma,0.69322374,0.01834593361323293,0.429853045,0.02061284474349004,0.373587988125,0.022800338472662725,0.38076031875,0.015806342599519928,0.37888808749999997,0.0119354302578434,0.33364621624999996,0.01253123902436371
273,1628400,Semi Ojeleye,0.654653275,0.04073677871045249,0.42325891750000005,0.04414935886762053,0.39175372499999994,0.03278092967114226,0.38217347625000003,0.017821577801521556,0.37714403875,0.012077965556479222,0.3477415462499999,0.018881528692888214
274,1628401,Derrick White,0.61951506,0.022207521893665896,0.46407648625,0.0240194448524224,0.394550075625,0.027831216206872022,0.398279381875,0.016622415244852248,0.39330016812499996,0.01110375613553175,0.352666638125,0.014337869115507421
275,1628402,Frank Jackson,0.6168868775,0.03352255876098577,0.42510503562500007,0.03624739333456415,0.41421485312499995,0.03017108981171467,0.3994039549999999,0.0167486636855519,0.39684028687500006,0.012310568902860572,0.34029641250000003,0.01652860456303235
276,1628404,Josh Hart,0.679397525,0.018162635503882002,0.3992144437500001,0.030046066634991275,0.392036260625,0.027931634289438734,0.40080609625,0.017086501666322335,0.39535383875,0.01160804529352373,0.34421694187499996,0.015731497049780305
277,1628407,Dwayne Bacon,0.5703970325000001,0.03314391077685226,0.403255116875,0.03583172948244635,0.3955131025,0.028954100717419867,0.3969798775,0.018466792018850858,0.394174494375,0.012322435714428311,0.34841451125000006,0.018577373857191805
278,1628408,PJ Dozier,0.62328328625,0.03753194671007702,0.40098643187500005,0.04350389727951519,0.40731427687499994,0.03100613693374209,0.40082782,0.017767360537938662,0.393936393125,0.01152795280214912,0.353904785,0.017295381448851455
279,1628410,Edmond Sumner,0.6208054525,0.028392382404885362,0.37190137687499997,0.03508955082652584,0.41930383562500007,0.0300944967250427,0.398466846875,0.01680268474075431,0.39438265,0.011942545857615536,0.3573380325,0.01852498673124204
280,1628411,Wes Iwundu,0.6455198668750001,0.03926501842684405,0.4185764425,0.04326666780511233,0.3912843975,0.03230859099010267,0.379966991875,0.0186906872556043,0.376413926875,0.01189770075630278,0.343412824375,0.019176917602414127
281,1628415,Dillon Brooks,0.5916976562499999,0.021948154488745424,0.39880735625,0.019712089102612535,0.39975383062500003,0.019949802631810346,0.4024248275,0.017131929452311952,0.393016639375,0.012161378144841343,0.33927786374999996,0.01347248843115799
282,1628418,Thomas Bryant,0.74495523625,0.022743182231889536,0.476089133125,0.03496277936079528,0.41533116875000003,0.028899266379490907,0.319435385625,0.026344050471940876,0.37059966937500005,0.019675700667862176,0.35397453062500006,0.01954971243878186
283,1628420,Monte Morris,0.6713285600000001,0.025680326264407156,0.439071441875,0.025934142333618272,0.444310680625,0.021732260557202156,0.40423983500000005,0.0174396626094522,0.39274133874999995,0.011292180452098188,0.36482743812499996,0.015619942761016171
284,1628422,Damyean Dotson,0.6277588425,0.03871174118609164,0.41350835187499996,0.04265907108995763,0.41556167625,0.029046874511364146,0.39958596937499996,0.017751067970468343,0.3941858999999999,0.011761160217640095,0.35131804875,0.01867256362862699
285,1628425,Sterling Brown,0.5940091574999999,0.035173608637658914,0.40314491437500005,0.04043878620664873,0.40210337500000004,0.030392659633176645,0.39780006874999996,0.017754991187875126,0.39325438375000005,0.011710638798555608,0.360857123125,0.01829663623782293
286,1628427,Vlatko Čančar,0.6777326806249999,0.035139689516430345,0.409434886875,0.03865228616586382,0.40238961250000005,0.031196086394367543,0.382138506875,0.018231380448863514,0.37809975125,0.011797888583105598,0.34803686687499996,0.018046763807962985
287,1628432,Davon Reed,0.615855366875,0.04286521209443653,0.431147484375,0.04333006937109039,0.42043848437500003,0.03168540721538475,0.399742355625,0.017997524875775443,0.39483233187500005,0.011997931358904501,0.35993152437500003,0.018030137939763685
288,1628436,Luke Kornet,0.7266231768750001,0.027116651574343394,0.470353169375,0.04108887677126788,0.39882505625,0.03200616644323146,0.317114806875,0.026508010464330923,0.37003758437499995,0.020381032299337316,0.344002930625,0.019205532695965817
289,1628449,Chris Boucher,0.647170243125,0.018284603613430213,0.410993340625,0.03132319891778855,0.39477440375,0.026767072399022013,0.378471330625,0.017603862258502027,0.37765191437500006,0.011616043289059033,0.33485020875000004,0.014810381347223085
290,1628464,Daniel Theis,0.711218525,0.025879139073332308,0.450966056875,0.037718185789051284,0.40502341999999997,0.029483398034442197,0.3801847375,0.017444367470758112,0.37655323625000003,0.011820282901085149,0.343578789375,0.018089683076135194
291,1628467,Maxi Kleber,0.6872951712500001,0.02981707726512482,0.39202413125,0.03955377068948703,0.39385492,0.030252054030034062,0.37876675562499995,0.01688634994213983,0.37572351812500004,0.01120984814687164,0.351312561875,0.016371160722591465
292,1628470,Torrey Craig,0.6616204675,0.024659556329041966,0.39217031062499996,0.03212876535243203,0.37734222875,0.0274701528743275,0.38341029,0.01582402393880583,0.37766164437500005,0.01165594676915633,0.34375528187500004,0.016239677872110687
293,1628539,Mychal Mulder,0.63269977,0.04346120369435366,0.41132220562500005,0.0445289903474365,0.40940517875,0.03329840659195344,0.400333864375,0.01865794223202229,0.3947124918749999,0.012293838720826135,0.36021806624999997,0.018117335579855853
294,1628960,Grayson Allen,0.6339184125,0.027260792934241544,0.39237176812499996,0.03058582703574662,0.396097214375,0.02871111699335152,0.40778957625000006,0.016934248636024156,0.39584841937500004,0.011303430009171975,0.36982263125000003,0.0141906512987961
295,1628963,Marvin Bagley III,0.70592049625,0.01971661154195203,0.45951607312500004,0.025620156593642786,0.385387676875,0.02715113177093112,0.37766014312500007,0.01687922659099463,0.37697668812499996,0.011883726793376268,0.33921004187500003,0.017816844078395913
296,1628964,Mo Bamba,0.6898918449999999,0.022293592202519204,0.434949263125,0.03531624037203196,0.38220025375,0.02817156974736429,0.31783149312500003,0.02586425907171328,0.37023982125000005,0.019770512826917223,0.36097192499999997,0.015495760257385728
297,1628966,Keita Bates-Diop,0.6693264600000001,0.023079482874750465,0.40132310375,0.030855719502192555,0.381150318125,0.0309323414716001,0.37713705125,0.017575366515449213,0.378661940625,0.011589897225691849,0.35118934562500004,0.017463194888247636
298,1628969,Mikal Bridges,0.7090517862499999,0.017744453230426994,0.465117188125,0.0198923536727428,0.42853530375,0.021193102890421353,0.408163234375,0.016375483890619637,0.397267911875,0.01063938766508012,0.34981825875,0.015097314742671905
299,1628970,Miles Bridges,0.681879665,0.01877424345543716,0.40437504875,0.028978024353488514,0.38777474125,0.028377925797537572,0.38115435187499996,0.015856942096856473,0.37735682687500005,0.011270843577042168,0.348257435,0.01547029831490088
300,1628971,Bruce Brown,0.668946236875,0.016694416406377168,0.39749633125,0.021272084034075586,0.37115185437500003,0.02891411023666764,0.38656353625,0.02059761119183329,0.39932387375000006,0.011967850209793776,0.354425803125,0.017324376877267914
301,1628972,Troy Brown Jr.,0.62612307125,0.028025166008427558,0.378623405,0.03145649502375821,0.403917023125,0.027627564308925972,0.398671994375,0.016409228760231036,0.395015595,0.011681227075567662,0.35697375062500003,0.015827565863776625
302,1628973,Jalen Brunson,0.6317550625,0.020584659055315774,0.496245551875,0.017041556119778468,0.454980495625,0.019912220713891527,0.40859618812500004,0.017799434685762748,0.39648797625,0.011876585863293624,0.36359087562500003,0.014799884385111116
303,1628975,Jevon Carter,0.55338463875,0.03605585220962054,0.39396529125,0.036883751568358984,0.41770037000000004,0.025196806124102317,0.39961439249999997,0.016728823882402603,0.39714430874999995,0.011101999237566332,0.374483755,0.015279493746889163
304,1628976,Wendell Carter Jr.,0.7275044425,0.018158801110768404,0.45605397687500004,0.027710812260087942,0.41434891874999996,0.02620211271235391,0.326631,0.026390526204634494,0.370285955,0.02021721281969216,0.341003033125,0.0158945269336894
305,1628977,Hamidou Diallo,0.6625721643750001,0.0191841693651916,0.432438496875,0.027120181886880666,0.40410930687499996,0.025807380240426434,0.3915210775,0.019577057109222105,0.39487880500000005,0.0115094454126589,0.34715828125000003,0.018280248238047768
306,1628978,Donte DiVincenzo,0.592608045625,0.026547548430453864,0.39116865375000004,0.03332455123349542,0.39743041500000004,0.029117607180261653,0.401196676875,0.017323648480255686,0.39568752937499996,0.01103035307114587,0.36311964875,0.014570772549409432
307,1628981,Bruno Fernando,0.6730288512499999,0.037425601985477445,0.41710788625,0.04598816300210643,0.39682261124999996,0.033176027112982856,0.38075122125,0.018115038802637116,0.3779265600000001,0.012266752826396233,0.345207853125,0.01910939468158405
308,1628983,Shai Gilgeous-Alexander,0.62797077625,0.015951529095040887,0.468752599375,0.017685563994332344,0.42548882687499995,0.019897342074524746,0.39900786125,0.017468547814414866,0.39384230625,0.012198052113040874,0.3512593375,0.014125144471158294
309,1628984,Devonte' Graham,0.547419286875,0.03125532809563559,0.391483815625,0.03164364168052376,0.397629638125,0.026054890615528816,0.40815637624999995,0.017919097552358376,0.39252514499999996,0.012100417856275665,0.351570260625,0.0121016194289318
310,1628988,Aaron Holiday,0.5706475475,0.028450001661581563,0.38897443312499996,0.028275212773125644,0.39628124124999997,0.02678591259693327,0.401289733125,0.01844262971279185,0.394482505,0.012133150988200675,0.36397338375000005,0.016661548454720107
311,1628989,Kevin Huerter,0.6592907212500001,0.024538129635651707,0.5001152718749999,0.024373261306741636,0.42838767625,0.024041422829726322,0.40320986625000005,0.017663497491142884,0.39600019000000003,0.01149518651246686,0.37555411812499995,0.01317948157655192
312,1628990,Chandler Hutchison,0.6544937287499999,0.041316996555475494,0.417107100625,0.04565066664148235,0.39402277249999995,0.032791419989354594,0.38093292375000004,0.018433720741630973,0.37774462,0.01215032952400263,0.34636201125,0.01911056583411055
313,1628991,Jaren Jackson Jr.,0.6485851537499999,0.01899316666653065,0.45245487312500005,0.020931686191472433,0.38940368375,0.030300775467716763,0.375973494375,0.01667093781273922,0.37630252312500007,0.011448743183236982,0.354987618125,0.014254758099746783
314,1628995,Kevin Knox II,0.667225046875,0.03045364753027834,0.41898247187500004,0.038354045285151586,0.3988879,0.03027311420303501,0.3794310675,0.01746716363352802,0.37602520937500006,0.011960894788561476,0.34958657187500003,0.017547271834100993
315,1628997,Caleb Martin,0.66472704125,0.024080764978729356,0.3624210325,0.03279824003443544,0.41756019375000003,0.026441690483589755,0.37498932500000004,0.01863584601790659,0.375959646875,0.012130703951685069,0.3551399243749999,0.01715569843495612
316,1628998,Cody Martin,0.6498046443749999,0.02825417752238872,0.39889368437499995,0.04011958655318504,0.383121436875,0.02834268766626174,0.377274718125,0.017681239441316648,0.37746114250000007,0.01166640808725821,0.348206583125,0.01802738720871913
317,1629001,De'Anthony Melton,0.5846016818750001,0.02376539908121514,0.39684799562500006,0.028707086033993523,0.38554691812499997,0.026498276230165832,0.4013937812499999,0.01755624155427774,0.3956466225,0.011338376070837647,0.36886495999999996,0.013410258231374593
318,1629002,Chimezie Metu,0.7092995599999999,0.025409477597422188,0.43615945062500006,0.03301400293532749,0.403386961875,0.028552867349474226,0.37805005,0.01753847969305635,0.3775438975,0.012364937631039382,0.338564333125,0.01799114029994077
319,1629003,Shake Milton,0.61585097,0.02295750169909827,0.42684071875,0.025228913914711,0.411453654375,0.02367749042624489,0.398473268125,0.016859389507889483,0.3939045075,0.012372592404279863,0.359987431875,0.0154996973391534
320,1629004,Svi Mykhailiuk,0.6071830774999999,0.03298762517386624,0.379294359375,0.03731777577157734,0.418660944375,0.030796811258371876,0.40331795687500005,0.01776150373286325,0.3945064549999999,0.011294709813413756,0.34757199499999997,0.017148483252644387
321,1629006,Josh Okogie,0.57744341375,0.0267201786030485,0.36800113187500005,0.033341116062370856,0.39685621125,0.030293478748967134,0.395066145,0.017747859566444202,0.39155842375000005,0.012528373293166833,0.349255506875,0.01607185650333224
322,1629008,Michael Porter Jr.,0.731614396875,0.022426654578634,0.43111408375,0.03213764262265881,0.42022633249999997,0.02456071683668748,0.39291981500000006,0.0192554991039125,0.38172459187499996,0.01234974226493448,0.372743939375,0.013804964512973208
323,1629010,Jerome Robinson,0.609331739375,0.04621321682683375,0.40570735062499996,0.044957015119697255,0.412250265,0.030754999645297917,0.39858459687500003,0.01778217911275542,0.394552666875,0.011957009646423001,0.35478798125,0.018837661625276066
324,1629011,Mitchell Robinson,0.7117293343750001,0.016798928002965497,0.471178749375,0.04442771138546653,0.40185120124999996,0.03289483574532632,0.31918455062499995,0.0266916063735388,0.370245468125,0.020086850057910624,0.34378317124999996,0.020593904037528275
325,1629012,Collin Sexton,0.6054840325,0.021564114851824866,0.46932896999999996,0.02353940117296105,0.420328948125,0.025477776700694153,0.4015085275,0.017297519478215475,0.39514325562499997,0.01101890672680511,0.36120608125000003,0.016302727651137047
326,1629013,Landry Shamet,0.57027341,0.0328000651857302,0.39863354375,0.034044090787397834,0.39301119125,0.028562029101517342,0.4033989375,0.01661440204629988,0.397016451875,0.01145110190582915,0.35631769125000007,0.014667133009374172
327,1629014,Anfernee Simons,0.61571163125,0.024832175426178906,0.431053136875,0.0263113213354896,0.43755253874999994,0.02263609588844769,0.401822121875,0.01708568405627271,0.39499780312499994,0.012751596703966734,0.3775239831250001,0.012503726252615267
328,1629016,Omari Spellman,0.6450161862499999,0.04054291346620037,0.420488615,0.04334947166909044,0.39388913625,0.03077431919643286,0.38068645500000003,0.017987723245222697,0.377839095625,0.012073275437157924,0.34771838312500003,0.018974051882342902
329,1629018,Gary Trent Jr.,0.6159806293750001,0.02502349885961218,0.444384201875,0.024545676692161525,0.40861751375,0.01895317888494727,0.39477569,0.01643652650501772,0.39343197125,0.011197593850317728,0.37831051125000004,0.013374296249564812
330,1629020,Jarred Vanderbilt,0.6848263600000002,0.018171344392109517,0.39284611687500004,0.030633311162494584,0.3905635275,0.0333317902450385,0.3763454,0.017734222754077777,0.37790160875,0.01152355196616579,0.34184961125,0.018693565795685516
331,1629021,Moritz Wagner,0.70075393875,0.020469011036717145,0.39776639687500004,0.03568391462626214,0.390701386875,0.033081181216984265,0.37818252937499997,0.01808920856492586,0.37733391062500005,0.0122073627510772,0.34012525125000004,0.014972078557998333
332,1629022,Lonnie Walker IV,0.6229406787499999,0.023120265104947402,0.412094841875,0.02911673867911929,0.40150594500000003,0.02270357949863248,0.4030576825,0.01689348439344867,0.39366017124999997,0.01192242293577205,0.34990920062499997,0.014613773072315192
333,1629023,P.J. Washington,0.647271405625,0.020076061664544505,0.4371867075,0.023596114924536702,0.38035490312500003,0.026282295312172417,0.378400621875,0.017100132604022298,0.37752318500000004,0.011404841826699088,0.356035683125,0.014388362139467622
334,1629026,Kenrich Williams,0.6542233749999999,0.024809094245999287,0.433418735625,0.03257584502139938,0.422372095625,0.027537182615674047,0.40029584,0.017435317600258966,0.39662153625,0.011432385916714234,0.35036348875,0.016396295271108453
335,1629027,Trae Young,0.578355805625,0.01781250349330754,0.459264714375,0.0157490038937878,0.45069266125000007,0.01884797869945869,0.401905420625,0.017905268164424393,0.3946921387500001,0.011837794845937246,0.35796409312500005,0.011047450222028734
336,1629028,Deandre Ayton,0.7503918787499999,0.015350389680324029,0.5355710087500001,0.018717241955211336,0.41925241874999997,0.02169214256040418,0.318489899375,0.026734894696921842,0.37064569812500003,0.020073657270898507,0.34187943687499994,0.019009286008876428
337,1629029,Luka Dončić,0.718847465625,0.015708566867956745,0.528946664375,0.01667372239417404,0.41997216500000006,0.019125725632450526,0.37701116749999997,0.017573869696781177,0.37705664812500006,0.011546204985104804,0.35346289875000003,0.011475189667974922
338,1629048,Goga Bitadze,0.6910413087500001,0.028585436915756133,0.43768281437499995,0.03934560172060111,0.40626490624999995,0.03335921945114965,0.317495216875,0.025681127484810516,0.37009261187500003,0.020682737550551278,0.339162535,0.01860781200168427
339,1629052,Oshae Brissett,0.585175520625,0.025451558415710514,0.37240467625,0.03304050235466973,0.374221235625,0.031415820808692166,0.37789679875000004,0.017259185334250235,0.37672323062499996,0.011345921331030686,0.3474086687499999,0.015711045886502066
340,1629056,Terence Davis,0.613140856875,0.02765399746406729,0.40319382937500003,0.03659763385121724,0.406335780625,0.02903486209412746,0.39908625937500003,0.017557506669217005,0.395154254375,0.011793170822065555,0.35567916,0.014603880277537541
341,1629057,Robert Williams III,0.78291147375,0.018082406089568414,0.469247990625,0.03605969795811575,0.394293155,0.03246080051007253,0.318486446875,0.02738910077890798,0.36999570562499995,0.020231644194064365,0.344725593125,0.02161677052571285
342,1629059,Elie Okobo,0.65191474625,0.04113420532639911,0.413574748125,0.043255889472211574,0.39367343937499993,0.03137264779176799,0.381334679375,0.018266026837727316,0.37744356437500004,0.011738445606568013,0.34674750562499995,0.01851601499553747
343,1629060,Rui Hachimura,0.6851891268750001,0.020425554185371023,0.42487086125000006,0.027987848862332177,0.424909296875,0.021360042410684496,0.37723690687499994,0.017361614362133862,0.37814217499999997,0.01219202070897704,0.34889143875,0.016942279970498315
344,1629065,Ky Bowman,0.61590091,0.04341286961727939,0.407203293125,0.04167610784455469,0.41219971375,0.032337773131750444,0.4012390225,0.017529517428704185,0.39425469125,0.011626909920564596,0.35288304937500004,0.01901533819221833
345,1629066,Rodions Kurucs,0.669200096875,0.03892597530483328,0.411335785625,0.04567966080142691,0.39560679,0.03199269083733658,0.381479355,0.018949051394798765,0.37713843562500005,0.011721072050354688,0.3479017206250001,0.01883838548459832
346,1629067,Isaac Bonga,0.6154392525,0.04025890608964672,0.41936827,0.04387891163769163,0.40853116,0.032995451177047115,0.40036870625,0.0178429484973045,0.39459478562500006,0.011863998677761152,0.35504395125000004,0.018825542937293296
347,1629109,Gary Clark,0.6736207506249999,0.04180090641455562,0.41706366875,0.04434269552370236,0.39265587750000003,0.03377069745520877,0.3819032,0.018449537171701624,0.37755450687500003,0.01208948772756533,0.34238324374999995,0.01776902504051885
348,1629111,Jock Landale,0.7051731293750001,0.025124857860794696,0.465674870625,0.034136370603875525,0.40475035875000004,0.031967319291329364,0.31962895375,0.025819428110879238,0.37065709625,0.020018540390210417,0.333216499375,0.01814003692457652
349,1629117,Wenyen Gabriel,0.6792372600000001,0.028581940207037207,0.45961036812500006,0.03844947710311038,0.39246128625,0.03221998455212713,0.38097115437499995,0.01763198223805376,0.37603791312499996,0.012201031249932432,0.34648045749999995,0.01851110970702982
350,1629130,Duncan Robinson,0.6952276825,0.031553167638098456,0.43365528499999995,0.03784466070253537,0.38902333499999997,0.03125049713945004,0.3817548893750001,0.015769778701471594,0.3788217825,0.011087987587258282,0.36400684874999995,0.012898429066736128
351,1629134,Kendrick Nunn,0.63654171125,0.026801490248848543,0.413352786875,0.0282221078483731,0.42624818625000005,0.026597311371458415,0.39422864562499993,0.017388986040020947,0.39387886312500003,0.011450023705352764,0.36143549937499997,0.015229499222561442
352,1629139,Yuta Watanabe,0.62828884875,0.03429801132135249,0.39450626,0.03963743976920558,0.4086388575,0.032576996406393784,0.406230760625,0.018298107111961733,0.39540063187499996,0.01180522467602201,0.36021275812500003,0.017659881803316846
353,1629162,Jordan McLaughlin,0.5964927743749999,0.031986824001176146,0.422385228125,0.035102717876093065,0.41365784749999995,0.0322961743424704,0.4027863275,0.018739709605213838,0.394462030625,0.011867282681902673,0.348229945625,0.017514819201184133
354,1629164,Brandon Goodwin,0.58692411625,0.03820180980286125,0.41725570625,0.03730984303746078,0.39772223749999996,0.03249974049024998,0.39977719562499997,0.017551577424582267,0.39427193625,0.011381065637207966,0.353989809375,0.01799453226355959
355,1629216,Gabe Vincent,0.5822089231249999,0.030735477523189145,0.44855680124999997,0.03203972183065106,0.43126391312499995,0.027216627926243506,0.39202806999999995,0.01826922419986957,0.3969064375,0.011697388295570245,0.345391006875,0.014806441189920612
356,1629234,Drew Eubanks,0.7038291506249998,0.021232087235430647,0.493709155,0.027450063911532614,0.420821448125,0.030481005267027513,0.38037295937500004,0.017963823333932132,0.377063415,0.011959068988910675,0.348080868125,0.018336432570588368
357,1629308,Juan Toscano-Anderson,0.6713153168750001,0.028388256566980567,0.4267782575,0.03662735585537391,0.39747652875,0.03121812401927642,0.3756572437499999,0.018477440464505248,0.3763643525,0.011665203931489742,0.3450646768750001,0.018604672150832578
358,1629312,Haywood Highsmith,0.67319207375,0.03539551023549189,0.408421964375,0.040383887551526734,0.38737000312500003,0.03113445398665063,0.382013048125,0.017665625856753818,0.37638167625,0.012142475667576442,0.346551291875,0.018135920692039155
