nba_api_id,name,context,alpha,test_team,prior_team,role_mode,baseline_fga_per36,blended_fga_per36,baseline_3pa_per36,blended_3pa_per36,baseline_pts_fg_per36,blended_pts_fg_per36,actual_fga,actual_3pa,actual_pts_fg
1630183,Jaden McDaniels,stayer,0.6,MIN,MIN,team_with_absorption,10.171787914374999,11.587634590234021,4.375594490625,4.622842880500559,11.453539684013965,13.118991363322095,10.740142517814725,4.3610451306413305,11.971496437054633
1630184,Kira Lewis Jr.,stayer,1.0,NOP,NOP,team,13.446356166375,13.446356166375,6.310441632000001,6.310441632000001,13.841002921918994,13.841002921918994,12.593155893536121,4.517110266159696,9.855513307984792
1630188,Jalen Smith,stayer,0.6,IND,IND,team_with_absorption,13.06980134125,13.78498930174797,5.12912925875,5.34041578346309,14.672540511068672,15.675136281327273,13.607655502392344,4.960765550239234,18.223923444976077
1630191,Isaiah Stewart,stayer,0.6,DET,DET,team_with_absorption,9.781511365625,11.259924717531566,3.28798950125,4.41720758649349,10.683245694322181,12.307246420580467,9.657303370786517,4.424157303370786,11.098314606741575
1630192,Zeke Nnaji,stayer,0.6,DEN,DEN,team_with_absorption,9.2097113688125,9.78462019181722,3.638993550625,3.627801879440625,10.985085644101375,11.9426816804779,9.3125,1.4375,9.0
1630193,Immanuel Quickley,mover,0.5,TOR,NYK,trade,14.793271045625001,13.659194392514227,7.95413165375,6.7498287782093795,15.50263449433093,14.577718670749157,16.19728233517866,7.844992450931051,17.157523905385002
1630194,Paul Reed,stayer,0.6,PHI,PHI,team_with_absorption,9.379001798437498,10.20897792387616,0.9973214746875,0.747953470697986,11.068281861417626,12.195567918022821,10.847457627118644,1.2881355932203389,12.180790960451976
1630197,Aleksej Pokusevski,mover,0.5,CHA,OKC,trade,12.360611947499999,12.336539259005303,5.623772420625,4.58658273900712,12.785509105705014,13.060064114330011,10.624390243902438,4.829268292682928,10.185365853658535
1630198,Isaiah Joe,stayer,0.6,OKC,OKC,team_with_absorption,12.895288690625,13.488871044370095,9.505047096875,10.035491279044402,14.043825263052721,14.696952952886063,12.091412742382271,8.800554016620499,14.734072022160664
1630200,Tre Jones,stayer,0.6,SAS,SAS,team_with_absorption,11.49462208625,13.380999470742909,2.8634441781249995,3.146117503596892,11.900978280657387,13.918088579502722,10.112359550561798,3.2191011235955056,11.292134831460674
1630201,Malachi Flynn,stayer,0.6,TOR,TOR,team_with_absorption,12.935117295625,13.284864776701289,6.938790375,7.149290609938416,12.885767366327538,13.289734257089414,13.356164383561644,6.945205479452055,13.47945205479452
1630202,Payton Pritchard,stayer,0.6,BOS,BOS,team_with_absorption,13.531925053125,14.194468377460636,8.514184898125,8.798860763502477,14.507592124487958,15.308918121223877,12.53976961053209,7.543609434997258,14.633022490400439
1630205,Lamar Stevens,mover,0.5,MEM,CLE,trade,9.990493015,11.678819558219153,2.748054973125,3.9766012942839235,10.724214843819636,12.179817048782692,15.428571428571427,2.9571428571428573,14.785714285714285
1630208,Nick Richards,stayer,0.6,CHA,CHA,team_with_absorption,9.399865405431251,10.077540837581763,0.24712591699375,0.16367028703835523,11.812869782277343,12.792818839998272,7.695281409891984,0.02046617396247868,10.642410460488913
1630209,Omer Yurtseven,mover,0.5,UTA,MIA,trade,11.844815127925001,11.994806596029411,0.7852113660500001,3.6255891890885636,13.635056838911186,13.220621472185998,12.131868131868133,1.5824175824175826,13.384615384615385
1630214,Xavier Tillman,stayer,0.6,MEM,MEM,team_with_absorption,9.535389729375002,9.972451967945474,1.657623175,1.2327418439312976,11.062884618036783,11.71004682539085,10.28045035823951,2.984646878198567,9.654042988741045
1630217,Desmond Bane,stayer,0.6,MEM,MEM,team_with_absorption,16.359073275625,18.447394886965608,8.063591966875,8.513854874349827,17.917342009257933,20.233153032867325,19.35966735966736,8.981288981288982,21.38045738045738
1630224,Jalen Green,stayer,0.6,HOU,HOU,team_with_absorption,16.450360075625,19.577341198225547,8.168852919375,8.862835414572286,16.869430754513534,20.038700817569623,18.443076923076923,8.376923076923077,18.373846153846156
1630228,Jonathan Kuminga,stayer,0.6,GSW,GSW,team_with_absorption,11.8839178075,13.47751720143566,4.059785525,4.384680679721372,13.531132031298156,15.432856267114023,15.90568939005638,3.044592516658124,17.806253203485394
1630230,Naji Marshall,stayer,1.0,NOP,NOP,team,11.577198407500001,11.577198407500001,4.547816599375,4.547816599375,12.206571792970195,12.206571792970195,10.502384737678856,4.292527821939586,11.389507154213037
1630231,KJ Martin,mover,0.5,PHI,HOU,trade,10.189123250312502,10.339762546579337,3.5476102162500003,4.28929013499984,12.295830819878294,11.964866662657824,8.734584450402144,1.351206434316354,9.74798927613941
1630235,Trent Forrest,stayer,0.6,ATL,ATL,team_with_absorption,8.3474639898125,8.194719659525706,2.2554720398125,1.478170863644861,8.765600438866905,8.45005892581263,7.845036319612591,0.8716707021791767,6.101694915254237
1630245,Ayo Dosunmu,stayer,1.0,CHI,CHI,team,9.350958444375,9.350958444375,3.6128245312500002,3.6128245312500002,10.45527870412733,10.45527870412733,11.685778781038376,4.794582392776523,13.636117381489841
1630249,Vít Krejčí,stayer,0.6,ATL,ATL,team_with_absorption,10.780779025812501,9.720945056370653,6.196134201875,5.554525003200914,11.387097896411383,10.438315301824485,6.920517560073937,4.524953789279113,8.65064695009242
1630256,Jae'Sean Tate,stayer,0.6,HOU,HOU,team_with_absorption,11.93245997,13.117653371778998,3.239954000625,3.1561681049390016,13.2033145717138,14.409263397536261,7.980638915779283,2.683446272991288,8.329138431752177
1630264,Anthony Gill,stayer,0.6,WAS,WAS,team_with_absorption,8.8050261095,9.033463291619968,2.1423167680625,2.096861050257406,10.176794088469288,10.435851912750357,12.281449893390192,3.1471215351812365,12.281449893390192
1630322,Lindy Waters III,stayer,0.6,OKC,OKC,team_with_absorption,12.63377991775,12.591561640616014,9.901203856875,10.412600813913864,13.567195309963308,13.497375886269362,13.27659574468085,10.851063829787234,17.23404255319149
1630526,Jeremiah Robinson-Earl,mover,0.5,NOP,OKC,trade,10.542257245624999,10.54202210688741,5.0212135531249995,5.454348343169582,11.417161214259462,11.303304395860618,10.301204819277109,4.228915662650603,11.168674698795181
1630527,Brandon Boston,stayer,0.6,LAC,LAC,team_with_absorption,14.338688758124999,15.953361476064433,6.131579479374999,5.511801524480493,14.507329911392986,15.892508906481487,16.89795918367347,5.457725947521866,15.113702623906706
1630529,Herbert Jones,stayer,1.0,NOP,NOP,team,9.130923435,9.130923435,3.04651580125,3.04651580125,10.018657595215206,10.018657595215206,9.1202068074106,4.234381732012063,10.857389056441189
1630530,Trey Murphy III,stayer,1.0,NOP,NOP,team,11.522516146250002,11.522516146250002,7.102637549375,7.102637549375,13.046612982384712,13.046612982384712,13.212765957446809,9.46808510638298,15.297872340425531
1630532,Franz Wagner,stayer,0.6,ORL,ORL,team_with_absorption,13.554652500625,15.010621876003082,4.610454778749999,5.021530769272017,14.64775541043764,16.25096576018297,16.868747327917912,5.140658401026079,17.699871740059855
1630533,Ziaire Williams,stayer,0.6,MEM,MEM,team_with_absorption,11.54787552,12.28738885491823,5.855404025,6.085002251075247,12.683713464518812,13.59364325672398,13.09720885466795,6.548604427333975,12.404234841193455
1630534,Ochai Agbaji,stayer,0.6,UTA,UTA,team_with_absorption,11.937865893749999,12.61014724801788,6.959127983125,7.336130025043704,12.742446451706984,13.507877662821134,9.510677242220867,4.634533251982916,9.181208053691275
1630537,Chris Duarte,mover,0.5,SAC,IND,trade,13.7716372975,13.746329454250983,6.7293312425,6.665255012212673,14.126630344669142,14.32711878292396,10.485436893203882,6.341192787794729,10.185852981969486
1630538,Bones Hyland,mover,0.5,LAC,DEN,trade,17.238086184375,14.465410415549776,10.5199629725,8.402686924103719,17.9919053190336,14.993206794512705,16.76437847866419,9.016697588126158,15.896103896103895
1630540,Miles McBride,stayer,0.6,NYK,NYK,team_with_absorption,11.105755511249999,11.45556055862381,6.658247475625,6.864687485803705,11.636715026788435,12.072433691120612,12.30722891566265,7.210843373493976,14.069277108433734
1630541,Moses Moody,stayer,0.6,GSW,GSW,team_with_absorption,10.552938810625,11.285631561965548,6.548697933124999,6.861498153045062,11.753491595138293,12.652557842935192,13.023255813953488,6.2015503875969,14.263565891472869
1630543,Isaiah Jackson,stayer,0.6,IND,IND,team_with_absorption,10.176870969437502,10.645147413763207,1.0981539044375002,0.9101675104477349,11.781286486816361,12.48378318617374,10.907672301690507,0.18725617685305593,14.512353706111833
1630544,Tre Mann,mover,0.5,CHA,OKC,trade,14.982069311874998,13.647267941192803,7.950663561875,5.750028309632121,15.001103575022757,13.987150096444829,11.46774193548387,4.57258064516129,12.22983870967742
1630549,Day'Ron Sharpe,stayer,0.6,BKN,BKN,team_with_absorption,10.477206311987501,11.167362956294104,0.9871592414250001,0.9626552570852158,12.211517865891917,13.143445970055147,11.47939262472885,0.5856832971800433,13.275488069414317
1630550,JT Thor,stayer,0.6,CHA,CHA,team_with_absorption,9.3610644075,9.941405856433189,4.502099478125,4.812073694027477,9.86637484448027,10.502547412883505,8.446153846153846,3.7384615384615385,8.676923076923076
1630552,Jalen Johnson,stayer,0.6,ATL,ATL,team_with_absorption,10.6129203575,11.049079855193067,3.734673604375,3.732977753344411,11.961016199184536,12.565365983087622,13.378507146638432,3.811540497617787,15.036527263102169
1630556,Kessler Edwards,stayer,1.0,SAC,SAC,team,10.395333540625,10.395333540625,4.867498000625,4.867498000625,11.027890756725991,11.027890756725991,10.852941176470587,6.88235294117647,11.647058823529413
1630557,Corey Kispert,stayer,0.6,WAS,WAS,team_with_absorption,10.4396050975,11.488572218805345,6.3909075006250005,7.24630022556584,11.925875715456254,13.167919222383581,13.822050290135397,8.355899419729207,16.642166344294004
1630558,Davion Mitchell,stayer,1.0,SAC,SAC,team,11.947311348750002,11.947311348750002,5.5467573450000005,5.5467573450000005,12.423350011421082,12.423350011421082,10.580527752502274,5.175614194722475,11.43221110100091
1630559,Austin Reaves,stayer,0.6,LAL,LAL,team_with_absorption,9.623261663125,10.72805678095526,4.610317429375,4.938685034631508,10.842148059395829,12.09187967756808,12.896341463414634,5.76219512195122,14.652439024390244
1630560,Cam Thomas,stayer,0.6,BKN,BKN,team_with_absorption,15.569078678750001,17.889246574600534,5.7731011225,6.090189787424051,15.593526845154214,17.90622757178939,20.685659101883147,6.883631096088846,20.78995654273298
1630567,Scottie Barnes,stayer,0.6,TOR,TOR,team_with_absorption,12.264674956875,14.161346277774854,3.016472493125,3.3401858474987405,12.953286174587761,15.10443798356918,16.179389312977097,5.083969465648855,17.08969465648855
1630570,Trendon Watford,mover,0.5,BKN,POR,trade,9.4418087006875,11.858956120540666,2.3687766225624998,4.4797905587698486,10.59598111740306,12.856852261026571,13.07943925233645,2.859813084112149,14.929906542056074
1630572,Sandro Mamukelashvili,stayer,0.6,SAS,SAS,team_with_absorption,12.390046397499999,12.712031958144303,5.533963488125,5.552225315232452,13.3435300893338,13.768256757006018,12.34513274336283,5.097345132743363,13.141592920353983
1630573,Sam Hauser,stayer,0.6,BOS,BOS,team_with_absorption,11.4675722586875,12.10847136743287,8.558593350625,9.476500171663695,12.9318770667354,13.660962337943007,11.524956970740103,9.604130808950085,14.354561101549052
1630578,Alperen Sengun,stayer,0.6,HOU,HOU,team_with_absorption,12.542637633874998,14.409711612583065,2.022202392,1.6964182093935485,14.013237050755457,16.180209575633874,17.270151441133365,1.9521250610649732,19.11675622862726
1630579,Jericho Sims,stayer,0.6,NYK,NYK,team_with_absorption,5.1713290265000005,5.307289800676307,0.217805544375,0.13068332662499998,7.1216985798619366,7.423935931466202,3.3673469387755106,0.0,4.653061224489796
1630581,Josh Giddey,stayer,0.6,OKC,OKC,team_with_absorption,13.754882315124998,15.957602840528013,4.457595178875001,4.502077360237022,14.275048072608431,16.73898189580438,15.170149253731344,4.352238805970149,15.86865671641791
1630583,Santi Aldama,stayer,0.6,MEM,MEM,team_with_absorption,11.228606198625,12.209903489005812,5.598214823125001,6.085529320789903,12.542429015873138,13.693297378589875,12.61443553362122,6.751388032078964,13.325107958050586
1630587,Isaiah Livers,stayer,0.6,DET,DET,team_with_absorption,9.5977293925,9.767752888700372,5.9199576531249996,6.255416494577301,10.246581368347604,10.388077229743468,8.904051172707888,5.91044776119403,7.8294243070362475
1630591,Jalen Suggs,stayer,0.6,ORL,ORL,team_with_absorption,13.140996443750002,13.333438839614608,6.212122584375,6.173861293280333,13.134698596160455,13.375957695015035,12.687068114511353,6.84106614017769,14.659427443237908
1630595,Cade Cunningham,stayer,0.6,DET,DET,team_with_absorption,16.1249300375,17.996445664893727,7.1775259812500005,6.561332171361363,16.321808531528283,17.856804639100947,20.24674698795181,5.812048192771083,20.24674698795181
1630596,Evan Mobley,stayer,0.6,CLE,CLE,team_with_absorption,12.318024701937501,13.164875274754586,1.6221061200625,1.6757802283288905,13.9038373451404,15.053820144945878,12.979751796211627,1.387328543435663,15.56629653821032
1630598,Aaron Wiggins,stayer,0.6,OKC,OKC,team_with_absorption,9.835630852312502,10.41388899610591,4.039127289375,4.022747995001793,10.994485277485012,11.789845718054877,11.07918367346939,3.702857142857143,14.282448979591836
1630625,Dalano Banton,mover,0.5,POR,TOR,trade,10.652895190250002,11.270608014844715,3.2960258021250004,3.835696602712942,11.253779964476431,12.05396015864269,17.191977077363898,6.842406876790831,15.919770773638968
1630631,Jose Alvarado,stayer,1.0,NOP,NOP,team,13.086636573749999,13.086636573749999,6.37694009875,6.37694009875,13.650165979264639,13.650165979264639,12.069970845481048,7.241982507288629,12.66472303206997
1630647,Eugene Omoruyi,mover,0.5,WAS,DET,trade,12.223424542,13.542734982868584,4.847354246875,4.937130485853856,13.773777877613746,14.205762068870943,15.33673469387755,4.224489795918368,16.071428571428573
1630692,Jordan Goodwin,mover,0.5,PHX,WAS,trade,11.947446795625002,12.268137941404436,4.610102156875,4.530491389281643,12.260379719928636,12.624311627666184,12.98583569405099,4.793201133144476,11.01416430594901
1630699,MarJon Beauchamp,stayer,0.6,MIL,MIL,team_with_absorption,12.221498426875,13.525110436437526,6.685382801875,7.602470465463666,13.108772094354787,14.55652286977175,9.84514003294893,4.448105436573311,11.387149917627676
1630700,Dyson Daniels,stayer,1.0,NOP,NOP,team,7.8869046770625,7.8869046770625,3.6636597468749996,3.6636597468749996,8.340501927852884,8.340501927852884,8.226304188096988,3.5709037472446727,8.464364437913298
1630702,Jaden Hardy,stayer,0.6,DAL,DAL,team_with_absorption,15.50770863375,17.205619509286635,8.174476308125,8.628070966691926,16.390226226678976,18.281597024643162,17.40060544904137,8.1372351160444,17.109989909182644
1631093,Jaden Ivey,stayer,0.6,DET,DET,team_with_absorption,14.434908328749998,16.320361094347348,6.231487019999999,6.382728479289625,14.469991562621866,16.364014134485274,15.77837837837838,5.9837837837837835,15.535135135135134
1631094,Paolo Banchero,stayer,0.6,ORL,ORL,team_with_absorption,14.703942712499998,16.135846952310015,4.434364163125,4.6109228644454605,14.746583117877154,16.228420684189032,18.102930664760542,4.516082916368835,18.0
1631095,Jabari Smith Jr.,stayer,0.6,HOU,HOU,team_with_absorption,12.81583259625,14.47146794820912,5.756740745,6.433962814346939,13.116209627997495,14.790952743767955,12.386617100371748,5.650557620817844,13.29368029739777
1631097,Bennedict Mathurin,stayer,0.6,IND,IND,team_with_absorption,13.913414710000001,14.864687786693718,5.7079083781249995,5.596001409411723,14.271290079849475,15.346546791954369,15.528952504879637,5.012361743656474,15.73975276512687
1631099,Keegan Murray,stayer,1.0,SAC,SAC,team,11.938104505,11.938104505,7.11706968875,7.11706968875,13.220150546667622,13.220150546667622,13.546893091470475,7.099961404862987,14.852952527981476
1631101,Shaedon Sharpe,stayer,0.6,POR,POR,team_with_absorption,12.8295863075,14.510777136612678,6.441829621875,6.828658336505281,13.930394776155657,15.939380839539307,14.767485822306238,6.12476370510397,14.01890359168242
1631103,Malaki Branham,stayer,0.6,SAS,SAS,team_with_absorption,13.377082996875,14.545951266489633,5.8102428262500005,6.078082384535356,14.051833990696348,15.324713593855972,14.209930861093651,6.0641106222501575,14.368321810182275
1631104,Blake Wesley,stayer,0.6,SAS,SAS,team_with_absorption,11.0138289975,11.590257519406427,3.610249400625,3.3639894182040266,10.473226463163115,11.006470286271046,8.805460750853243,2.252559726962457,8.84641638225256
1631105,Jalen Duren,stayer,0.6,DET,DET,team_with_absorption,8.38021288004375,9.089983661379984,0.25627058379375,0.1761413102284317,10.45434463372381,11.480335531970868,11.438873239436619,0.08112676056338028,14.15661971830986
1631106,Tari Eason,stayer,0.6,HOU,HOU,team_with_absorption,12.027454070625,14.183531265904413,3.7928383481249996,4.075703008875,12.653119004385438,15.078919154295967,14.174999999999999,3.75,14.55
1631108,Max Christie,stayer,0.6,LAL,LAL,team_with_absorption,8.767642515625003,9.075898357600511,4.873635720625,5.13700400822697,9.244215284056887,9.609838261892055,9.200424178154824,4.504772004241782,9.467656415694591
1631109,Mark Williams,stayer,0.6,CHA,CHA,team_with_absorption,10.19066372526875,11.057189073184052,0.28018631026874996,0.16811178616125,12.572338109560532,13.803689706743494,10.700787401574804,0.0,13.88976377952756
1631110,Jeremy Sochan,stayer,0.6,SAS,SAS,team_with_absorption,12.1878861775,13.529609880940937,3.49131139875,3.585901244768051,12.995347735562794,14.530605370009386,12.744525547445257,3.7281021897810223,12.317518248175181
1631114,Jalen Williams,stayer,0.6,OKC,OKC,team_with_absorption,11.6967023830625,12.895858850368118,4.0337019405625005,4.088421339930125,12.921638794160152,14.433032764770388,16.059299191374663,3.8975741239892185,19.00269541778976
1631117,Walker Kessler,stayer,0.6,UTA,UTA,team_with_absorption,8.53244920715,9.028202821481754,0.2526822185875,0.18462520416837302,11.53611348644266,12.348100872848867,8.467741935483872,0.45967741935483875,11.17741935483871
1631119,Jaylin Williams,stayer,0.6,OKC,OKC,team_with_absorption,9.825003351437498,9.948049075404132,4.6102426645625,4.707593396196595,10.229155953600095,10.356721935964684,9.140311804008908,5.772828507795101,9.741648106904233
1631121,Bryce McGowens,stayer,0.6,CHA,CHA,team_with_absorption,9.607898229375,10.218776286840377,4.44670833,4.336318931158522,10.047316299193694,10.75228161743072,9.387755102040817,4.163265306122449,9.63265306122449
1631128,Christian Braun,stayer,0.6,DEN,DEN,team_with_absorption,9.072901408125,9.73019739896049,3.6186222087499997,3.6439118062125972,9.988176493921948,10.835789040571207,10.5,3.5652173913043477,11.021739130434783
1631133,Jabari Walker,stayer,0.6,POR,POR,team_with_absorption,10.9834161263125,12.58771957870012,3.6922307294375,3.9116491172741505,11.662449619808031,13.489482140549867,10.791519434628976,2.9469964664310955,10.791519434628976
1631172,Ousmane Dieng,stayer,0.6,OKC,OKC,team_with_absorption,11.225949204750002,11.515608418090158,5.7659375285,5.959812218080188,12.246974503855316,12.624521237094857,11.40983606557377,6.885245901639344,11.704918032786884
1631216,Caleb Houstan,stayer,0.6,ORL,ORL,team_with_absorption,9.47784117375,9.11652224623268,6.584651545624999,6.450129378616126,10.12090245283703,9.802610062804115,9.099386503067484,8.52515337423313,10.247852760736198
1631223,David Roddy,stayer,0.6,MEM,MEM,team_with_absorption,11.660381894374998,12.585939617176336,5.7912255675,6.227494197181419,12.777357638156456,13.837608570677524,12.509770603228546,5.016142735768905,11.561597281223449
1631323,Simone Fontecchio,stayer,0.6,UTA,UTA,team_with_absorption,14.68600622875,15.2209980883908,8.437947965625,8.941843856592918,15.079475152151623,15.599371139373492,12.007303712720631,7.318320146074255,13.97930614729154
